Cell,BBA_ID,eLists,eHours,eKM,eHA,eNumObs,eCount
3972,75C63,6,0.6,0,0,6,0
3973,76C24,7,0.7,0,0,7,0
3974,75C64,0,0,0,0,0,0
3975,76C23,8,0.8,0,0,8,0
3976,75C73,0,0,0,0,0,0
3977,76C14,1,0.1,0,0,1,0
3978,75C74,0,0,0,0,0,0
3979,76C13,8,0.8,0,0,8,0
3980,82C45,10,8.72,4.828,23.8765,11,0
3981,82C36,7,7.59,9.655,25.4952,7,0
3982,82C35,2,4,0.805,9.8264,5,0
3983,82C26,4,4.8,0,0.2023,4,0
3984,82C25,5,2.5,8.369,0,5,0
3985,82C16,1,3.58,7.242,0,1,0
3986,82C15,11,26.82,28.163,0,13,0
3987,81C76,0,0,0,0,0,0
3988,70C16,0,0,0,0,0,0
3989,81C75,0,0,0,0,0,0
3990,70C25,0,0,0,0,0,0
3991,81C66,29,59.84,49.971,268.3268,92,0
3992,70C26,0,0,0,0,0,0
3993,81C65,0,0,0,0,0,0
3994,70C35,0,0,0,0,0,0
3995,81C56,6,9.25,26.554,4.0469,11,0
3996,70C36,2,2.08,2.414,0,2,0
3997,81C55,0,0,0,0,0,0
3998,70C45,0,0,0,0,0,0
3999,81C46,1,2.75,4.023,4.8563,5,0
4000,71C46,0,0,0,0,0,0
4001,80C45,0,0,0,0,0,0
4002,71C55,0,0,0,0,0,0
4003,80C36,0,0,0,0,0,0
4004,71C56,0,0,0,0,0,0
4005,80C35,9,0.9,0,0,9,0
4006,71C65,0,0,0,0,0,0
4007,80C26,8,0.8,0,0,8,0
4008,71C66,0,0,0,0,0,0
4009,80C25,0,0,0,0,0,0
4010,71C75,0,0,0,0,0,0
4011,80C16,0,0,0,0,0,0
4012,71C76,0,0,0,0,0,0
4013,80C15,5,0.5,0,0,5,0
4014,72C15,1,2,0,10.1171,1,0
4015,79C76,0,0,0,0,0,0
4016,72C16,0,0,0,0,0,0
4017,79C75,14,1.4,0,0,14,0
4018,72C25,0,0,0,0,0,0
4019,79C66,14,1.4,0,0,14,0
4020,72C26,43,1.84,2.414,0,43,0
4021,79C65,8,0.8,0,0,8,0
4022,72C35,41,8.8,0,202.3428,41,0
4023,79C56,8,0.8,0,0,8,0
4024,72C36,47,0.94,0,0,47,0
4025,79C55,14,1.4,0,0,14,0
4026,72C45,41,0.82,0,0,41,0
4027,79C46,0,0,0,0,0,0
4028,73C46,17,11.07,11.265,4.0469,15,1
4029,78C45,0,0,0,0,0,0
4030,73C55,29,7.56,1.609,0,30,0
4031,78C36,0,0,0,0,0,0
4032,73C56,2,4.08,10.782,0,4,10
4033,78C35,0,0,0,0,0,0
4034,73C65,0,0,0,0,0,0
4035,78C26,0,0,0,0,0,0
4036,73C66,30,0.6,0,0,30,0
4037,78C25,0,0,0,0,0,0
4038,83D52,0,0,0,0,0,0
4039,73C75,30,0.6,0,0,30,0
4040,78C16,8,0.8,0,0,8,0
4041,73C76,30,0.6,0,0,30,0
4042,78C15,8,0.8,0,0,8,0
4043,74C15,0,0,0,0,0,0
4044,77C76,10,5.34,0.644,0.2023,15,0
4045,83D51,13,21.64,12.874,33.9356,16,0
4046,74C16,0,0,0,0,0,0
4047,77C75,0,0,0,0,0,0
4048,74C25,2,4,19.311,0,3,0
4049,77C66,8,0.8,0,0,8,0
4050,74C26,0,0,0,0,0,0
4051,77C65,9,1.38,0,0,9,0
4052,74C35,0,0,0,0,0,0
4053,77C56,28,43.77,77.893,0,68,0
4054,74C36,0,0,0,0,0,0
4055,77C55,8,4.7,12.874,0,8,0
4056,83D42,0,0,0,0,0,0
4057,74C45,0,0,0,0,0,0
4058,77C46,0,0,0,0,0,0
4059,75C46,0,0,0,0,0,0
4060,76C45,0,0,0,0,0,0
4061,75C55,0,0,0,0,0,0
4062,76C36,0,0,0,0,0,0
4063,75C56,0,0,0,0,0,0
4064,76C35,7,0.7,0,0,7,0
4065,75C65,9,0.9,0,0,9,0
4066,76C26,10,1,0,0,10,0
4067,75C66,3,0.3,0,0,3,0
4068,76C25,1,0.1,0,0,1,0
4069,75C75,0,0,0,0,0,0
4070,76C16,2,0.2,0,0,2,0
4071,75C76,0,0,0,0,0,0
4072,76C15,7,0.7,0,0,7,0
4073,82D41,6,17.5,16.093,0.4047,8,0
4074,82D32,16,21.33,3.621,133.1415,9,0
4075,82D31,100,67.71,15.617,14.2039,119,0
4076,82D22,26,13.32,9.015,8.4983,28,0
4077,82D21,10,17.25,24.141,2.4566,18,0
4078,82D12,0,0,0,0,0,0
4079,82D11,2,1.33,1.609,0,2,0
4080,81D72,0,0,0,0,0,0
4081,70D12,0,0,0,0,0,0
4082,81D71,29,33.25,84.004,30.3514,82,0
4083,70D21,0,0,0,0,0,0
4084,81D62,1,3,6.437,0,1,0
4085,70D22,0,0,0,0,0,0
4086,81D61,5,9.67,1.609,53.0138,6,0
4087,70D31,0,0,0,0,0,0
4088,81D52,0,0,0,0,0,0
4089,70D32,0,0,0,0,0,0
4090,81D51,0,0,0,0,0,0
4091,70D41,0,0,0,0,0,0
4092,81D42,2,6,0,4.0468,0,0
4093,71D42,0,0,0,0,0,0
4094,80D41,2,1.08,0,0,2,0
4095,71D51,0,0,0,0,0,0
4096,80D32,0,0,0,0,0,0
4097,71D52,0,0,0,0,0,0
4098,80D31,0,0,0,0,0,0
4099,71D61,0,0,0,0,0,0
4100,80D22,0,0,0,0,0,0
4101,71D62,0,0,0,0,0,0
4102,80D21,8,0.8,0,0,8,0
4103,71D71,0,0,0,0,0,0
4104,80D12,7,0.7,0,0,7,0
4105,71D72,0,0,0,0,0,0
4106,80D11,8,8.37,25.749,0,9,0
4107,72D11,0,0,0,0,0,0
4108,79D72,8,3.78,4.828,0,18,0
4109,72D12,0,0,0,0,0,0
4110,79D71,7,0.7,0,0,7,0
4111,72D21,0,0,0,0,0,0
4112,79D62,1,0.33,0,0,4,0
4113,72D22,0,0,0,0,0,0
4114,79D61,8,0.8,0,0,8,0
4115,72D31,0,0,0,0,0,0
4116,79D52,10,3.22,0.805,0,11,0
4117,72D32,0,0,0,0,0,0
4118,79D51,14,1.4,0,0,14,0
4119,72D41,3,4.91,4.828,2.4281,1,0
4120,79D42,16,1.6,0,0,16,0
4121,73D42,12,0.24,0,0,12,0
4122,78D41,15,42.68,93.503,0,18,0
4123,73D51,12,0.24,0,0,12,5
4124,78D32,0,0,0,0,0,0
4125,73D52,2,4.5,9.173,0,4,10
4126,78D31,5,1.9,1.609,0,6,0
4127,73D61,0,0,0,0,0,0
4128,78D22,22,16,17.709,0,22,0
4129,73D62,0,0,0,0,0,0
4130,78D21,0,0,0,0,0,0
4131,73D71,30,0.6,0,0,30,0
4132,78D12,0,0,0,0,0,0
4133,73D72,30,0.6,0,0,30,0
4134,78D11,0,0,0,0,0,0
4135,74D11,0,0,0,0,0,0
4136,77D72,0,0,0,0,0,0
4137,74D12,0,0,0,0,0,0
4138,77D71,1,0.17,0,0,1,0
4139,74D21,0,0,0,0,0,0
4140,77D62,9,1.8,0.402,0,10,0
4141,74D22,0,0,0,0,0,0
4142,77D61,9,2.8,0,8.0937,9,0
4143,74D31,0,0,0,0,0,0
4144,77D52,9,1.05,0,0,9,0
4145,74D32,0,0,0,0,0,0
4146,77D51,16,4.14,38.7,0,19,0
4147,83D44,1,2.17,0,3.2375,1,0
4148,74D41,0,0,0,0,0,0
4149,77D42,0,0,0,0,0,0
4150,75D42,0,0,0,0,0,0
4151,76D41,0,0,0,0,0,0
4152,75D51,0,0,0,0,0,0
4153,76D32,0,0,0,0,0,0
4154,75D52,0,0,0,0,0,0
4155,76D31,7,0.7,0,0,7,0
4156,75D61,0,0,0,0,0,0
4157,76D22,6,0.12,0,0,6,0
4158,75D62,7,0.7,0,0,7,0
4159,76D21,0,0,0,0,0,0
4160,75D71,0,0,0,0,0,0
4161,76D12,0,0,0,0,0,0
4162,75D72,0,0,0,0,0,0
4163,76D11,7,0.7,0,0,7,0
4164,82D43,28,10.71,12.155,4.4515,29,0
4165,82D34,0,0,0,0,0,0
4166,82D33,3,8.17,9.656,0,5,0
4167,82D24,1,1,0,0,1,0
4168,82D23,13,24,58.74,0,32,0
4169,82D14,0,0,0,0,0,0
4170,82D13,1,0.33,0,0,1,0
4171,81D74,0,0,0,0,0,0
4172,70D14,0,0,0,0,0,0
4173,81D73,0,0,0,0,0,0
4174,70D23,0,0,0,0,0,0
4175,81D64,1,2,1.609,0,1,0
4176,70D24,0,0,0,0,0,0
4177,81D63,0,0,0,0,0,0
4178,70D33,0,0,0,0,0,0
4179,81D54,5,28,0,1.0115,4,0
4180,70D34,0,0,0,0,0,0
4181,81D53,9,13.75,25.347,30.3518,14,0
4182,70D43,0,0,0,0,0,0
4183,81D44,0,0,0,0,0,0
4184,71D44,0,0,0,0,0,0
4185,80D43,0,0,0,0,0,0
4186,71D53,0,0,0,0,0,0
4187,80D34,0,0,0,0,0,0
4188,71D54,0,0,0,0,0,0
4189,80D33,0,0,0,0,0,0
4190,71D63,0,0,0,0,0,0
4191,80D24,0,0,0,0,0,0
4192,71D64,0,0,0,0,0,0
4193,80D23,0,0,0,0,0,0
4194,71D73,0,0,0,0,0,0
4195,80D14,0,0,0,0,0,0
4196,71D74,0,0,0,0,0,0
4197,80D13,1,0.08,0,0,1,0
4198,72D13,0,0,0,0,0,0
4199,79D74,1,0.5,0.805,0,1,0
4200,72D14,0,0,0,0,0,0
4201,79D73,7,6.33,3.862,0,12,0
4202,72D23,0,0,0,0,0,0
4203,79D64,0,0,0,0,0,0
4204,72D24,0,0,0,0,0,0
4205,79D63,7,0.7,0,0,7,0
4206,72D33,0,0,0,0,0,0
4207,79D54,20,13.56,7.242,1.2141,60,0
4208,72D34,0,0,0,0,0,0
4209,79D53,17,4,0.805,0,19,0
4210,72D43,0,0,0,0,0,0
4211,79D44,2,0.2,0,0,2,0
4212,73D44,24,0.48,0,0,24,0
4213,78D43,0,0,0,0,0,0
4214,73D53,0,0,0,0,0,0
4215,78D34,0,0,0,0,0,0
4216,73D54,1,0.17,16.093,0,1,0
4217,78D33,0,0,0,0,0,0
4218,73D63,29,0.58,0,0,29,0
4219,78D24,20,37.3,115.87,0,41,1
4220,73D64,0,0,0,0,0,0
4221,78D23,0,0,0,0,0,0
4222,73D73,30,0.6,0,0,30,0
4223,78D14,0,0,0,0,0,0
4224,73D74,0,0,0,0,0,0
4225,78D13,0,0,0,0,0,0
4226,74D13,0,0,0,0,0,0
4227,77D74,0,0,0,0,0,0
4228,74D14,0,0,0,0,0,0
4229,77D73,0,0,0,0,0,0
4230,74D23,0,0,0,0,0,0
4231,77D64,1,1.08,3.219,0,1,0
4232,74D24,0,0,0,0,0,0
4233,77D63,0,0,0,0,0,0
4234,74D33,0,0,0,0,0,0
4235,77D54,8,0.8,0,0,8,0
4236,74D34,0,0,0,0,0,0
4237,77D53,8,0.8,0,0,8,0
4238,74D43,0,0,0,0,0,0
4239,77D44,8,0.8,0,0,8,0
4240,75D44,0,0,0,0,0,0
4241,76D43,8,0.8,0,0,8,0
4242,75D53,0,0,0,0,0,0
4243,76D34,0,0,0,0,0,0
4244,75D54,0,0,0,0,0,0
4245,76D33,0,0,0,0,0,0
4246,75D63,0,0,0,0,0,0
4247,76D24,0,0,0,0,0,0
4248,75D64,7,0.7,0,0,7,0
4249,76D23,0,0,0,0,0,0
4250,75D73,0,0,0,0,0,0
4251,76D14,8,0.8,0,0,8,0
4252,75D74,0,0,0,0,0,0
4253,76D13,8,0.8,0,0,8,0
4254,82D36,1,0.5,0.322,0,2,0
4255,82D35,0,0,0,0,0,0
4256,82D26,0,0,0,0,0,0
4257,82D25,0,0,0,0,0,0
4258,82D16,0,0,0,0,0,0
4259,82D15,0,0,0,0,0,0
4260,81D76,2,5.25,3.219,8.0937,6,0
4261,70D16,0,0,0,0,0,0
4262,81D75,0,0,0,0,0,0
4263,70D25,0,0,0,0,0,0
4264,81D66,9,1.31,1.207,0,17,0
4265,70D26,0,0,0,0,0,0
4266,81D65,8,12.76,8.851,13.3547,14,0
4267,70D35,0,0,0,0,0,0
4268,81D56,1,4,0,0.4047,1,0
4269,70D36,0,0,0,0,0,0
4270,81D55,6,12.92,15.289,23.8768,15,0
4271,70D45,0,0,0,0,0,0
4272,81D46,1,1,0,0.8094,2,0
4273,71D46,0,0,0,0,0,0
4274,80D45,2,3.5,0,72.8434,2,0
4275,71D55,1,1,6.437,0,1,0
4276,80D36,0,0,0,0,0,0
4277,71D56,0,0,0,0,0,0
4278,80D35,0,0,0,0,0,0
4279,71D65,0,0,0,0,0,0
4280,80D26,5,0.5,0,0,5,0
4281,71D66,0,0,0,0,0,0
4282,80D25,0,0,0,0,0,0
4283,71D75,0,0,0,0,0,0
4284,80D16,0,0,0,0,0,0
4285,71D76,1,0.33,0,0,1,0
4286,80D15,7,0.7,0,0,7,0
4287,72D15,0,0,0,0,0,0
4288,79D76,18,30.09,39.831,0,18,0
4289,72D16,0,0,0,0,0,0
4290,79D75,1,0.42,0.274,0,1,0
4291,72D25,6,1.98,0,0.8257,6,0
4292,79D66,11,20.08,2.414,0,41,0
4293,72D26,0,0,0,0,0,0
4294,79D65,2,1.08,0,0,2,0
4295,72D35,0,0,0,0,0,0
4296,79D56,10,1.4,0,0,10,0
4297,72D36,0,0,0,0,0,0
4298,79D55,0,0,0,0,0,0
4299,72D45,0,0,0,0,0,0
4300,79D46,2,3,6.437,0,2,0
4301,73D46,29,0.58,0,0,29,0
4302,78D45,0,0,0,0,0,0
4303,73D55,0,0,0,0,0,0
4304,78D36,0,0,0,0,0,0
4305,73D56,0,0,0,0,0,0
4306,78D35,0,0,0,0,0,0
4307,73D65,0,0,0,0,0,0
4308,78D26,10,1.31,0,0,12,0
4309,73D66,0,0,0,0,0,0
4310,78D25,0,0,0,0,0,0
4311,73D75,30,0.6,0,0,30,0
4312,78D16,5,0.5,0,0,5,0
4313,73D76,0,0,0,0,0,0
4314,78D15,0,0,0,0,0,0
4315,74D15,0,0,0,0,0,0
4316,77D76,0,0,0,0,0,0
4317,74D16,0,0,0,0,0,0
4318,77D75,0,0,0,0,0,0
4319,74D25,0,0,0,0,0,0
4320,77D66,4,10.2,13.854,0,5,0
4321,74D26,10,2.97,19.312,0,10,0
4322,77D65,2,0.17,20.997,0,4,0
4323,74D35,8,0.8,0,0,8,0
4324,77D56,0,0,0,0,0,0
4325,74D36,0,0,0,0,0,0
4326,77D55,2,0.51,12.598,0,8,0
4327,74D45,4,4.66,9.657,0,14,0
4328,77D46,0,0,0,0,0,0
4329,75D46,0,0,0,0,0,0
4330,76D45,8,0.8,0,0,8,0
4331,75D55,0,0,0,0,0,0
4332,76D36,2,2,0.322,0,4,0
4333,75D56,0,0,0,0,0,0
4334,76D35,0,0,0,0,0,0
4335,75D65,0,0,0,0,0,0
4336,76D26,0,0,0,0,0,0
4337,75D66,8,1.2,6.437,0,8,0
4338,76D25,1,4.5,0,0,1,0
4339,75D75,0,0,0,0,0,0
4340,76D16,6,0.6,0,0,6,0
4341,75D76,0,0,0,0,0,0
4342,76D15,13,1.3,0,0,13,0
4343,96A31,0,0,0,0,0,0
4344,96A22,2,2.58,3.619,0,9,0
4345,96A21,14,13.01,8.05,5.7321,2,0
4346,96A12,0,0,0,0,0,0
4347,96A11,0,0,0,0,0,0
4348,95A72,0,0,0,0,0,0
4349,84A12,0,0,0,0,0,0
4350,95A71,36,6.14,5.632,8.0936,76,0
4351,84A21,53,2.65,0,2.0235,51,0
4352,95A62,6,2.15,2.011,2.0234,12,0
4353,84A22,1,3,2.414,0,16,0
4354,95A61,37,33.75,21.727,0.8094,28,0
4355,84A31,0,0,0,0,0,0
4356,95A52,4,6.08,14.081,16.1876,9,0
4357,84A32,0,0,0,0,0,0
4358,95A51,0,0,0,0,0,0
4359,84A41,1,0.5,3.219,0,1,0
4360,95A42,0,0,0,0,0,0
4361,85A42,0,0,0,0,0,0
4362,94A41,0,0,0,0,0,0
4363,85A51,0,0,0,0,0,0
4364,94A32,6,16.42,14.485,2043.6625,14,0
4365,85A52,0,0,0,0,0,0
4366,94A31,1,0.5,0.805,0,1,0
4367,85A61,0,0,0,0,0,0
4368,94A22,35,289.27,6.437,0.506,35,0
4369,85A62,0,0,0,0,0,0
4370,94A21,0,0,0,0,0,0
4371,85A71,0,0,0,0,0,0
4372,94A12,0,0,0,0,0,0
4373,85A72,0,0,0,0,0,0
4374,94A11,0,0,0,0,0,0
4375,86A11,0,0,0,0,0,0
4376,93A72,1,1.25,1.609,0,1,0
4377,86A12,0,0,0,0,0,0
4378,93A71,0,0,0,0,0,0
4379,86A21,0,0,0,0,0,0
4380,93A62,0,0,0,0,0,0
4381,86A22,0,0,0,0,0,0
4382,93A61,29,135.84,33.797,655.5907,65,0
4383,86A31,0,0,0,0,0,0
4384,93A52,0,0,0,0,0,0
4385,86A32,0,0,0,0,0,0
4386,93A51,0,0,0,0,0,0
4387,86A41,0,0,0,0,0,0
4388,93A42,0,0,0,0,0,0
4389,87A42,0,0,0,0,0,0
4390,92A41,1,0.17,0,0,1,0
4391,87A51,0,0,0,0,0,0
4392,92A32,0,0,0,0,0,0
4393,87A52,0,0,0,0,0,0
4394,92A31,0,0,0,0,0,0
4395,87A61,0,0,0,0,0,0
4396,92A22,0,0,0,0,0,0
4397,87A62,30,0.6,0,0,30,0
4398,92A21,0,0,0,0,0,0
4399,87A71,0,0,0,0,0,0
4400,92A12,0,0,0,0,0,0
4401,87A72,0,0,0,0,0,0
4402,92A11,0,0,0,0,0,0
4403,88A11,0,0,0,0,0,0
4404,91A72,0,0,0,0,0,0
4405,88A12,0,0,0,0,0,0
4406,91A71,5,0.25,0,0,5,0
4407,88A21,0,0,0,0,0,0
4408,91A62,0,0,0,0,0,0
4409,88A22,0,0,0,0,0,0
4410,91A61,0,0,0,0,0,0
4411,88A31,8,0.8,0,0,8,0
4412,91A52,0,0,0,0,0,0
4413,88A32,28,41.33,240.265,0,49,0
4414,91A51,3,2.42,5.807,0,10,0
4415,88A41,0,0,0,0,0,0
4416,91A42,0,0,0,0,0,0
4417,89A42,0,0,0,0,0,0
4418,90A41,0,0,0,0,0,0
4419,89A51,0,0,0,0,0,0
4420,90A32,0,0,0,0,0,0
4421,89A52,0,0,0,0,0,0
4422,90A31,5,7.91,7.565,0,10,0
4423,89A61,0,0,0,0,0,0
4424,90A22,0,0,0,0,0,0
4425,89A62,7,0.7,0,0,7,0
4426,90A21,0,0,0,0,0,0
4427,89A71,0,0,0,0,0,0
4428,90A12,0,0,0,0,0,0
4429,89A72,0,0,0,0,0,0
4430,90A11,7,0.7,0,0,7,0
4431,96A24,9,11.84,2.655,0,10,0
4432,96A23,1,0.5,0,0,1,0
4433,96A14,0,0,0,0,0,0
4434,96A13,0,0,0,0,0,0
4435,95A74,0,0,0,0,0,0
4436,84A14,0,0,0,0,0,0
4437,95A73,15,38.41,56.003,192.2257,21,0
4438,84A23,156,7.86,0,6.0705,146,0
4439,95A64,0,0,0,0,0,0
4440,84A24,0,0,0,0,0,0
4441,95A63,0,0,0,0,0,0
4442,84A33,0,0,0,0,0,0
4443,95A54,1,1.08,2.977,0,1,0
4444,84A34,0,0,0,0,0,0
4445,95A53,4,4.41,4.426,0,5,0
4446,84A43,0,0,0,0,0,0
4447,95A44,0,0,0,0,0,0
4448,85A44,0,0,0,0,0,0
4449,94A43,0,0,0,0,0,0
4450,85A53,0,0,0,0,0,0
4451,94A34,3,16.83,93.018,2050.1375,3,0
4452,85A54,0,0,0,0,0,0
4453,94A33,3,2.75,1.287,0,3,0
4454,85A63,0,0,0,0,0,0
4455,94A24,0,0,0,0,0,0
4456,85A64,0,0,0,0,0,0
4457,94A23,0,0,0,0,0,0
4458,85A73,0,0,0,0,0,0
4459,94A14,0,0,0,0,0,0
4460,85A74,0,0,0,0,0,0
4461,94A13,0,0,0,0,0,0
4462,86A13,1,5,24.14,0,1,0
4463,93A74,0,0,0,0,0,0
4464,86A14,0,0,0,0,0,0
4465,93A73,0,0,0,0,0,0
4466,86A23,0,0,0,0,0,0
4467,93A64,10,3.8,1.61,0,10,0
4468,86A24,0,0,0,0,0,0
4469,93A63,0,0,0,0,0,0
4470,86A33,0,0,0,0,0,0
4471,93A54,2,12,64.372,0,2,0
4472,86A34,0,0,0,0,0,0
4473,93A53,0,0,0,0,0,0
4474,86A43,0,0,0,0,0,0
4475,93A44,0,0,0,0,0,0
4476,87A44,0,0,0,0,0,0
4477,92A43,9,2.97,4.025,1.8207,9,0
4478,87A53,0,0,0,0,0,0
4479,92A34,2,0.51,2.1,0,4,0
4480,87A54,29,0.58,0,0,29,0
4481,92A33,0,0,0,0,0,0
4482,87A63,0,0,0,0,0,0
4483,92A24,0,0,0,0,0,0
4484,87A64,28,0.56,0,0,28,0
4485,92A23,0,0,0,0,0,0
4486,87A73,43,4.89,0,2.6299,43,0
4487,92A14,0,0,0,0,0,0
4488,87A74,0,0,0,0,0,0
4489,92A13,2,1.55,2.414,0,2,0
4490,88A13,0,0,0,0,0,0
4491,91A74,5,0.25,0,0,5,0
4492,88A14,0,0,0,0,0,0
4493,91A73,8,0.4,0,0,8,0
4494,88A23,0,0,0,0,0,0
4495,91A64,1,0.3,0,0,2,0
4496,88A24,0,0,0,0,0,0
4497,91A63,0,0,0,0,0,0
4498,88A33,3,0.3,0,0,3,0
4499,91A54,0,0,0,0,0,0
4500,88A34,8,0.8,0,0,8,0
4501,91A53,1,6.5,0,0,1,0
4502,88A43,8,0.8,0,0,8,0
4503,91A44,0,0,0,0,0,0
4504,89A44,8,0.8,0,0,8,0
4505,90A43,1,0.42,0,0.1012,1,0
4506,89A53,0,0,0,0,0,0
4507,90A34,2,1.5,6.437,0.3237,3,0
4508,89A54,0,0,0,0,0,0
4509,90A33,1,5,0,0,1,0
4510,89A63,0,0,0,0,0,0
4511,90A24,2,0.34,0,0,4,0
4512,89A64,8,0.8,0,0,8,0
4513,90A23,1,0.5,4.828,0,1,0
4514,89A73,0,0,0,0,0,0
4515,90A14,7,1.1,4.828,0,7,0
4516,89A74,1,0.5,6.437,0,1,0
4517,90A13,9,0.9,0,0,9,0
4518,96A26,17,12.4,6.357,0,19,0
4519,96A25,1,1.5,0,40.4686,1,0
4520,96A16,67,163.15,246.544,9.7315,124,0
4521,96A15,4,6.25,5.633,0,3,0
4522,95A76,0,0,0,0,0,0
4523,84A16,0,0,0,0,0,0
4524,95A75,0,0,0,0,0,0
4525,84A25,0,0,0,0,0,0
4526,95A66,2,0.42,0,0,5,0
4527,84A26,0,0,0,0,0,0
4528,95A65,0,0,0,0,0,0
4529,84A35,0,0,0,0,0,0
4530,95A56,13,28.5,13.677,4.0469,54,0
4531,84A36,0,0,0,0,0,0
4532,95A55,0,0,0,0,0,0
4533,84A45,0,0,0,0,0,0
4534,95A46,2,3.42,10.059,0,13,0
4535,85A46,0,0,0,0,0,0
4536,94A45,10,9.24,16.496,0,21,0
4537,85A55,0,0,0,0,0,0
4538,94A36,2,1.08,24.14,10.1171,4,0
4539,85A56,0,0,0,0,0,0
4540,94A35,0,0,0,0,0,0
4541,85A65,0,0,0,0,0,0
4542,94A26,0,0,0,0,0,0
4543,85A66,0,0,0,0,0,0
4544,94A25,0,0,0,0,0,0
4545,85A75,0,0,0,0,0,0
4546,94A16,5,12.5,65.982,0,8,0
4547,85A76,2,0.58,0,0,2,0
4548,94A15,0,0,0,0,0,0
4549,86A15,6,0.12,0,0,6,0
4550,93A76,0,0,0,0,0,0
4551,86A16,1,1.25,0,4.0469,1,0
4552,93A75,1,0.5,0.805,0,1,0
4553,86A25,0,0,0,0,0,0
4554,93A66,0,0,0,0,0,0
4555,86A26,0,0,0,0,0,0
4556,93A65,0,0,0,0,0,0
4557,86A35,2,2.5,0,12.95,2,1
4558,93A56,0,0,0,0,0,0
4559,86A36,0,0,0,0,0,0
4560,93A55,1,5,16.093,0,1,0
4561,86A45,0,0,0,0,0,0
4562,93A46,2,2.5,16.093,0.4047,4,0
4563,87A46,0,0,0,0,0,0
4564,92A45,30,62.23,107.907,2.0234,43,0
4565,87A55,0,0,0,0,0,0
4566,92A36,0,0,0,0,0,0
4567,87A56,0,0,0,0,0,0
4568,92A35,0,0,0,0,0,0
4569,87A65,0,0,0,0,0,0
4570,92A26,0,0,0,0,0,0
4571,87A66,0,0,0,0,0,0
4572,92A25,0,0,0,0,0,0
4573,87A75,30,0.6,0,0,30,0
4574,92A16,13,0.65,0,0,13,0
4575,87A76,0,0,0,0,0,0
4576,92A15,9,0.45,0,0,9,0
4577,88A15,0,0,0,0,0,0
4578,91A76,6,0.3,0,0,6,0
4579,88A16,0,0,0,0,0,0
4580,91A75,0,0,0,0,0,0
4581,88A25,0,0,0,0,0,0
4582,91A66,0,0,0,0,0,0
4583,88A26,0,0,0,0,0,0
4584,91A65,1,0.5,4.828,0,1,0
4585,88A35,9,0.9,0,0,9,0
4586,91A56,2,1.33,4.828,0,2,0
4587,88A36,0,0,0,0,0,0
4588,91A55,5,13.33,10.461,0,7,0
4589,88A45,3,0.3,0,0,3,0
4590,91A46,10,3.3,3.218,0,12,0
4591,89A46,8,0.8,0,0,8,0
4592,90A45,0,0,0,0,0,0
4593,89A55,0,0,0,0,0,0
4594,90A36,0,0,0,0,0,0
4595,89A56,7,0.7,0,0,7,0
4596,90A35,0,0,0,0,0,0
4597,89A65,7,0.7,0,0,7,0
4598,90A26,0,0,0,0,0,0
4599,89A66,0,0,0,0,0,0
4600,90A25,7,0.7,0,0,7,0
4601,89A75,0,0,0,0,0,0
4602,90A16,0,0,0,0,0,0
4603,89A76,0,0,0,0,0,0
4604,90A15,7,0.7,0,0,7,0
4605,96B21,0,0,0,0,0,0
4606,96B12,2,0.67,0.805,0,2,0
4607,96B11,0,0,0,0,0,0
4608,95B72,0,0,0,0,0,0
4609,84B12,0,0,0,0,0,0
4610,95B71,26,3.39,0,0.2023,16,0
4611,84B21,0,0,0,0,0,0
4612,95B62,0,0,0,0,0,0
4613,84B22,0,0,0,0,0,0
4614,95B61,8,9.16,6.437,20.2343,10,0
4615,84B31,5,10.5,16.095,0,8,0
4616,95B52,43,81.33,110.962,0,449,0
4617,84B32,0,0,0,0,0,0
4618,95B51,2,5.66,9.656,0,6,0
4619,84B41,0,0,0,0,0,0
4620,95B42,0,0,0,0,0,0
4621,85B42,0,0,0,0,0,0
4622,94B41,0,0,0,0,0,0
4623,85B51,0,0,0,0,0,0
4624,94B32,0,0,0,0,0,0
4625,85B52,0,0,0,0,0,0
4626,94B31,0,0,0,0,0,0
4627,85B61,0,0,0,0,0,0
4628,94B22,0,0,0,0,0,0
4629,85B62,0,0,0,0,0,0
4630,94B21,11,20.83,19.633,4.0469,16,0
4631,85B71,0,0,0,0,0,0
4632,94B12,2,4.67,38.623,0,2,0
4633,85B72,0,0,0,0,0,0
4634,94B11,0,0,0,0,0,0
4635,86B11,30,0.6,0,0,30,0
4636,93B72,16,1.6,0,0,16,0
4637,86B12,1,0.5,1.609,0,1,0
4638,93B71,19,9.92,14.082,0,37,0
4639,86B21,0,0,0,0,0,0
4640,93B62,0,0,0,0,0,0
4641,86B22,1,3.17,3.219,0,2,0
4642,93B61,0,0,0,0,0,0
4643,86B31,3,11.25,40.233,12.95,4,0
4644,93B52,8,0.8,0,0,8,0
4645,86B32,0,0,0,0,0,0
4646,93B51,8,0.8,0,0,8,0
4647,86B41,0,0,0,0,0,0
4648,93B42,9,0.9,0,0,9,0
4649,87B42,0,0,0,0,0,0
4650,92B41,0,0,0,0,0,0
4651,87B51,0,0,0,0,0,0
4652,92B32,0,0,0,0,0,0
4653,87B52,0,0,0,0,0,0
4654,92B31,0,0,0,0,0,0
4655,87B61,30,0.6,0,0,30,0
4656,92B22,0,0,0,0,0,0
4657,87B62,30,0.6,0,0,30,0
