"","Lon1","Lat1","Centroid_ID","rn","nearest_in_grid2","nearest_in_grid3","nearest_in_grid4"
"1774",-79.21875,40.5625,1774,1774,467,33,12
"1775",-79.90625,40.39583333,1775,1775,477,34,12
"1776",-79.53125,40.47916667,1776,1776,478,34,12
"1777",-79.59375,40.47916667,1777,1777,478,34,12
"1778",-79.71875,40.47916667,1778,1778,479,34,12
"1779",-79.59375,40.4375,1779,1779,478,34,12
"1780",-79.53125,40.4375,1780,1780,478,34,12
"1781",-79.59375,40.35416667,1781,1781,480,34,12
"1782",-79.59375,40.39583333,1782,1782,480,34,12
"1783",-79.53125,40.35416667,1783,1783,480,34,12
"1784",-79.53125,40.39583333,1784,1784,480,34,12
"1785",-79.71875,40.39583333,1785,1785,481,34,12
"1786",-79.71875,40.35416667,1786,1786,481,34,12
"1787",-79.65625,40.39583333,1787,1787,481,34,12
"1788",-79.71875,40.4375,1788,1788,479,34,12
"1789",-79.65625,40.47916667,1789,1789,479,34,12
"1790",-79.65625,40.4375,1790,1790,479,34,12
"1791",-79.65625,40.35416667,1791,1791,481,34,12
"1792",-79.78125,40.47916667,1792,1792,482,34,12
"1793",-79.84375,40.47916667,1793,1793,482,34,12
"1794",-79.84375,40.4375,1794,1794,482,34,12
"1795",-79.96875,40.4375,1795,1795,483,34,12
"1796",-79.96875,40.47916667,1796,1796,483,34,12
"1797",-79.78125,40.4375,1797,1797,482,34,12
"1798",-79.90625,40.4375,1798,1798,483,34,12
"1799",-79.84375,40.39583333,1799,1799,484,34,12
"1800",-79.84375,40.35416667,1800,1800,484,34,12
"1801",-79.90625,40.47916667,1801,1801,483,34,12
"1802",-79.78125,40.35416667,1802,1802,484,34,12
"1803",-79.53125,40.60416667,1803,1803,485,34,12
"1804",-79.90625,40.35416667,1804,1804,477,34,12
"1805",-79.78125,40.39583333,1805,1805,484,34,12
"1806",-79.96875,40.39583333,1806,1806,477,34,12
"1807",-79.96875,40.35416667,1807,1807,477,34,12
"1808",-79.65625,40.64583333,1808,1808,486,34,12
"1809",-79.65625,40.5625,1809,1809,487,34,12
"1810",-79.90625,40.0625,1810,1810,454,32,12
"1811",-79.96875,40.0625,1811,1811,454,32,12
"1812",-79.78125,40.14583333,1812,1812,452,32,12
"1813",-79.96875,40.10416667,1813,1813,462,32,12
"1814",-79.84375,40.14583333,1814,1814,452,32,12
"1815",-79.65625,40.0625,1815,1815,451,32,12
"1816",-79.53125,40.14583333,1816,1816,449,32,12
"1817",-79.53125,40.10416667,1817,1817,449,32,12
"1818",-79.59375,40.10416667,1818,1818,449,32,12
"1819",-79.71875,40.14583333,1819,1819,488,32,12
"1820",-79.71875,40.10416667,1820,1820,488,32,12
"1821",-79.65625,40.10416667,1821,1821,488,32,12
"1822",-79.65625,40.14583333,1822,1822,488,32,12
"1823",-79.71875,40.3125,1823,1823,489,32,12
"1824",-79.71875,40.27083333,1824,1824,489,32,12
"1825",-79.65625,40.3125,1825,1825,489,32,12
"1826",-79.71875,40.1875,1826,1826,460,32,12
"1827",-79.65625,40.22916667,1827,1827,460,32,12
"1828",-79.65625,40.27083333,1828,1828,489,32,12
"1829",-79.65625,40.1875,1829,1829,460,32,12
"1830",-79.53125,40.3125,1830,1830,458,32,12
"1831",-79.59375,40.3125,1831,1831,458,32,12
"1832",-79.03125,40.35416667,1832,1832,490,33,12
"1833",-79.21875,40.35416667,1833,1833,491,33,12
"1834",-79.15625,40.39583333,1834,1834,491,33,12
"1835",-79.21875,40.4375,1835,1835,492,33,12
"1836",-79.15625,40.4375,1836,1836,492,33,12
"1837",-79.15625,40.35416667,1837,1837,491,33,12
"1838",-79.21875,40.39583333,1838,1838,491,33,12
"1839",-79.15625,40.47916667,1839,1839,492,33,12
"1840",-79.21875,40.47916667,1840,1840,492,33,12
"1841",-79.28125,40.35416667,1841,1841,493,33,12
"1842",-79.28125,40.39583333,1842,1842,493,33,12
"1843",-79.34375,40.47916667,1843,1843,474,33,12
"1844",-79.28125,40.47916667,1844,1844,474,33,12
"1845",-79.03125,40.39583333,1845,1845,490,33,12
"1846",-79.09375,40.35416667,1846,1846,490,33,12
"1847",-79.09375,40.39583333,1847,1847,490,33,12
"1848",-79.09375,40.4375,1848,1848,494,33,12
"1849",-79.03125,40.47916667,1849,1849,494,33,12
"1850",-79.03125,40.4375,1850,1850,494,33,12
"1851",-79.09375,40.47916667,1851,1851,494,33,12
"1852",-79.34375,40.39583333,1852,1852,493,33,12
"1853",-79.34375,40.35416667,1853,1853,493,33,12
"1854",-79.46875,40.39583333,1854,1854,476,33,12
"1855",-79.40625,40.35416667,1855,1855,476,33,12
"1856",-79.46875,40.35416667,1856,1856,476,33,12
"1857",-79.03125,40.52083333,1857,1857,475,33,12
"1858",-79.03125,40.60416667,1858,1858,466,33,12
"1859",-79.71875,40.52083333,1859,1859,487,34,12
"1860",-79.84375,40.60416667,1860,1860,495,34,12
"1861",-79.84375,40.64583333,1861,1861,495,34,12
"1862",-79.78125,40.64583333,1862,1862,495,34,12
"1863",-79.96875,40.64583333,1863,1863,496,34,12
"1864",-79.90625,40.60416667,1864,1864,496,34,12
"1865",-79.90625,40.64583333,1865,1865,496,34,12
"1866",-79.96875,40.60416667,1866,1866,496,34,12
"1867",-79.96875,40.52083333,1867,1867,497,34,12
"1868",-79.90625,40.52083333,1868,1868,497,34,12
"1869",-79.78125,40.60416667,1869,1869,495,34,12
"1870",-79.84375,40.5625,1870,1870,498,34,12
"1871",-79.84375,40.52083333,1871,1871,498,34,12
"1872",-79.78125,40.5625,1872,1872,498,34,12
"1873",-79.78125,40.52083333,1873,1873,498,34,12
"1874",-79.90625,40.5625,1874,1874,497,34,12
"1875",-79.96875,40.5625,1875,1875,497,34,12
"1876",-79.65625,40.60416667,1876,1876,486,34,12
"1877",-79.59375,40.64583333,1877,1877,485,34,12
"1878",-79.71875,40.60416667,1878,1878,486,34,12
"1879",-79.71875,40.64583333,1879,1879,486,34,12
"1880",-79.53125,40.5625,1880,1880,499,34,12
"1881",-79.59375,40.5625,1881,1881,499,34,12
"1882",-79.53125,40.52083333,1882,1882,499,34,12
"1883",-79.59375,40.52083333,1883,1883,499,34,12
"1884",-79.65625,40.52083333,1884,1884,487,34,12
"1885",-79.71875,40.5625,1885,1885,487,34,12
"1886",-79.59375,40.60416667,1886,1886,485,34,12
"1887",-79.53125,40.64583333,1887,1887,485,34,12
"1888",-80.40625,40.14583333,1888,1888,500,35,13
"1889",-80.03125,40.0625,1889,1889,501,35,13
"1890",-80.21875,40.02083333,1890,1890,502,35,13
"1891",-80.40625,40.10416667,1891,1891,500,35,13
"1892",-80.09375,40.0625,1892,1892,501,35,13
"1893",-80.34375,40.3125,1893,1893,503,35,13
"1894",-80.46875,40.27083333,1894,1894,504,35,13
"1895",-80.28125,40.14583333,1895,1895,505,35,13
"1896",-80.28125,40.10416667,1896,1896,505,35,13
"1897",-80.40625,40.0625,1897,1897,506,35,13
"1898",-80.34375,40.14583333,1898,1898,505,35,13
"1899",-80.09375,40.14583333,1899,1899,507,35,13
"1900",-80.03125,40.14583333,1900,1900,507,35,13
"1901",-80.09375,40.10416667,1901,1901,507,35,13
"1902",-80.34375,40.0625,1902,1902,508,35,13
"1903",-80.28125,40.0625,1903,1903,508,35,13
"1904",-80.28125,40.02083333,1904,1904,508,35,13
"1905",-80.46875,40.02083333,1905,1905,506,35,13
"1906",-80.46875,40.0625,1906,1906,506,35,13
"1907",-80.34375,40.02083333,1907,1907,508,35,13
"1908",-80.40625,40.02083333,1908,1908,506,35,13
"1909",-80.21875,40.14583333,1909,1909,509,35,13
"1910",-80.21875,40.10416667,1910,1910,509,35,13
"1911",-80.15625,40.0625,1911,1911,502,35,13
"1912",-80.15625,40.02083333,1912,1912,502,35,13
"1913",-80.15625,40.14583333,1913,1913,509,35,13
"1914",-80.15625,40.10416667,1914,1914,509,35,13
"1915",-80.34375,40.10416667,1915,1915,505,35,13
"1916",-80.46875,40.14583333,1916,1916,500,35,13
"1917",-80.46875,40.10416667,1917,1917,500,35,13
"1918",-80.28125,40.3125,1918,1918,503,35,13
"1919",-80.28125,40.27083333,1919,1919,503,35,13
"1920",-80.40625,40.3125,1920,1920,504,35,13
"1921",-80.40625,40.27083333,1921,1921,504,35,13
"1922",-80.46875,40.3125,1922,1922,504,35,13
"1923",-80.53125,40.10416667,1923,1923,510,36,13
"1924",-80.53125,40.02083333,1924,1924,511,36,13
"1925",-80.53125,40.14583333,1925,1925,510,36,13
"1926",-80.53125,40.0625,1926,1926,511,36,13
"1927",-80.53125,40.22916667,1927,1927,512,36,13
"1928",-80.53125,40.1875,1928,1928,512,36,13
"1929",-80.53125,40.27083333,1929,1929,513,36,13
"1930",-80.53125,40.3125,1930,1930,513,36,13
"1931",-80.03125,40.02083333,1931,1931,501,35,13
"1932",-80.09375,40.02083333,1932,1932,501,35,13
"1933",-80.21875,40.0625,1933,1933,502,35,13
"1934",-80.03125,40.10416667,1934,1934,507,35,13
"1935",-80.03125,40.1875,1935,1935,514,35,13
"1936",-80.03125,40.22916667,1936,1936,514,35,13
"1937",-80.09375,40.22916667,1937,1937,514,35,13
"1938",-80.21875,40.1875,1938,1938,515,35,13
"1939",-80.09375,40.1875,1939,1939,514,35,13
"1940",-80.03125,40.27083333,1940,1940,516,35,13
"1941",-80.09375,40.3125,1941,1941,516,35,13
"1942",-80.09375,40.27083333,1942,1942,516,35,13
"1943",-80.03125,40.3125,1943,1943,516,35,13
"1944",-80.15625,40.27083333,1944,1944,517,35,13
"1945",-80.21875,40.3125,1945,1945,517,35,13
"1946",-80.21875,40.27083333,1946,1946,517,35,13
"1947",-80.15625,40.3125,1947,1947,517,35,13
"1948",-80.15625,40.22916667,1948,1948,515,35,13
"1949",-80.21875,40.22916667,1949,1949,515,35,13
"1950",-80.15625,40.1875,1950,1950,515,35,13
"1951",-80.28125,40.22916667,1951,1951,518,35,13
"1952",-80.34375,40.22916667,1952,1952,518,35,13
"1953",-80.28125,40.1875,1953,1953,518,35,13
"1954",-80.34375,40.1875,1954,1954,518,35,13
"1955",-80.46875,40.1875,1955,1955,519,35,13
"1956",-80.40625,40.1875,1956,1956,519,35,13
"1957",-80.46875,40.22916667,1957,1957,519,35,13
"1958",-80.40625,40.22916667,1958,1958,519,35,13
"1959",-80.34375,40.27083333,1959,1959,503,35,13
"1960",-80.28125,40.4375,1960,1960,520,37,13
"1961",-80.34375,40.47916667,1961,1961,520,37,13
"1962",-80.34375,40.4375,1962,1962,520,37,13
"1963",-80.40625,40.47916667,1963,1963,521,37,13
"1964",-80.46875,40.47916667,1964,1964,521,37,13
"1965",-80.03125,40.64583333,1965,1965,522,37,13
"1966",-80.03125,40.5625,1966,1966,523,37,13
"1967",-80.03125,40.52083333,1967,1967,523,37,13
"1968",-80.09375,40.52083333,1968,1968,523,37,13
"1969",-80.03125,40.4375,1969,1969,524,37,13
"1970",-80.09375,40.47916667,1970,1970,524,37,13
"1971",-80.09375,40.39583333,1971,1971,525,37,13
"1972",-80.09375,40.35416667,1972,1972,525,37,13
"1973",-80.03125,40.35416667,1973,1973,525,37,13
"1974",-80.03125,40.39583333,1974,1974,525,37,13
"1975",-80.21875,40.35416667,1975,1975,526,37,13
"1976",-80.21875,40.39583333,1976,1976,526,37,13
"1977",-80.15625,40.39583333,1977,1977,526,37,13
"1978",-80.15625,40.35416667,1978,1978,526,37,13
"1979",-80.15625,40.4375,1979,1979,527,37,13
"1980",-80.21875,40.47916667,1980,1980,527,37,13
"1981",-80.21875,40.4375,1981,1981,527,37,13
"1982",-80.03125,40.47916667,1982,1982,524,37,13
"1983",-80.15625,40.47916667,1983,1983,527,37,13
"1984",-80.09375,40.4375,1984,1984,524,37,13
"1985",-80.40625,40.39583333,1985,1985,528,37,13
"1986",-80.34375,40.39583333,1986,1986,529,37,13
"1987",-80.40625,40.35416667,1987,1987,528,37,13
"1988",-80.46875,40.4375,1988,1988,521,37,13
"1989",-80.46875,40.39583333,1989,1989,528,37,13
"1990",-80.46875,40.35416667,1990,1990,528,37,13
"1991",-80.40625,40.4375,1991,1991,521,37,13
"1992",-80.34375,40.35416667,1992,1992,529,37,13
"1993",-80.28125,40.39583333,1993,1993,529,37,13
"1994",-80.28125,40.35416667,1994,1994,529,37,13
"1995",-80.28125,40.47916667,1995,1995,520,37,13
"1996",-80.21875,40.60416667,1996,1996,530,37,13
"1997",-80.09375,40.64583333,1997,1997,522,37,13
"1998",-80.03125,40.60416667,1998,1998,522,37,13
"1999",-80.21875,40.64583333,1999,1999,530,37,13
"2000",-80.09375,40.60416667,2000,2000,522,37,13
"2001",-80.40625,40.5625,2001,2001,531,37,13
"2002",-80.46875,40.52083333,2002,2002,531,37,13
"2003",-80.34375,40.5625,2003,2003,532,37,13
"2004",-80.28125,40.52083333,2004,2004,532,37,13
"2005",-80.09375,40.5625,2005,2005,523,37,13
"2006",-80.21875,40.52083333,2006,2006,533,37,13
"2007",-80.21875,40.5625,2007,2007,533,37,13
"2008",-80.15625,40.5625,2008,2008,533,37,13
"2009",-80.15625,40.52083333,2009,2009,533,37,13
"2010",-80.15625,40.64583333,2010,2010,530,37,13
"2011",-80.15625,40.60416667,2011,2011,530,37,13
"2012",-80.34375,40.52083333,2012,2012,532,37,13
"2013",-80.28125,40.5625,2013,2013,532,37,13
"2014",-80.46875,40.60416667,2014,2014,534,37,13
"2015",-80.34375,40.64583333,2015,2015,535,37,13
"2016",-80.40625,40.52083333,2016,2016,531,37,13
"2017",-80.46875,40.5625,2017,2017,531,37,13
"2018",-80.28125,40.60416667,2018,2018,535,37,13
"2019",-80.40625,40.64583333,2019,2019,534,37,13
"2020",-80.28125,40.64583333,2020,2020,535,37,13
"2021",-80.34375,40.60416667,2021,2021,535,37,13
"2022",-80.40625,40.60416667,2022,2022,534,37,13
"2023",-80.46875,40.64583333,2023,2023,534,37,13
"2024",-80.53125,40.39583333,2024,2024,536,38,13
"2025",-80.53125,40.47916667,2025,2025,537,38,13
"2026",-80.53125,40.4375,2026,2026,537,38,13
"2027",-80.53125,40.35416667,2027,2027,536,38,13
"2028",-80.53125,40.5625,2028,2028,538,38,13
"2029",-80.53125,40.52083333,2029,2029,538,38,13
"2030",-80.53125,40.64583333,2030,2030,539,38,13
"2031",-80.53125,40.60416667,2031,2031,539,38,13
"2032",-74.96875,41.10416667,2032,2032,540,39,14
"2033",-74.96875,41.14583333,2033,2033,540,39,14
"2034",-74.84375,41.3125,2034,2034,541,39,14
"2035",-74.90625,41.22916667,2035,2035,542,39,14
"2036",-74.84375,41.27083333,2036,2036,541,39,14
"2037",-74.90625,41.27083333,2037,2037,543,39,14
"2038",-74.96875,41.3125,2038,2038,543,39,14
"2039",-74.90625,41.3125,2039,2039,543,39,14
"2040",-74.96875,41.27083333,2040,2040,543,39,14
"2041",-74.84375,41.1875,2041,2041,544,39,14
"2042",-74.96875,41.1875,2042,2042,542,39,14
"2043",-74.96875,41.22916667,2043,2043,542,39,14
"2044",-74.84375,41.22916667,2044,2044,544,39,14
"2045",-74.90625,41.1875,2045,2045,542,39,14
"2046",-74.78125,41.3125,2046,2046,541,39,14
"2047",-74.90625,41.14583333,2047,2047,540,39,14
"2048",-74.96875,41.0625,2048,2048,545,39,14
"2049",-75.15625,40.6875,2049,2049,546,40,15
"2050",-75.21875,40.72916667,2050,2050,546,40,15
"2051",-75.21875,40.6875,2051,2051,546,40,15
"2052",-75.15625,40.72916667,2052,2052,546,40,15
"2053",-75.21875,40.8125,2053,2053,547,40,15
"2054",-75.21875,40.77083333,2054,2054,547,40,15
"2055",-75.09375,40.77083333,2055,2055,548,40,15
"2056",-75.15625,40.8125,2056,2056,547,40,15
"2057",-75.15625,40.77083333,2057,2057,547,40,15
"2058",-75.09375,40.8125,2058,2058,548,40,15
"2059",-75.28125,40.72916667,2059,2059,549,40,15
"2060",-75.34375,40.72916667,2060,2060,549,40,15
"2061",-75.46875,40.72916667,2061,2061,550,40,15
"2062",-75.40625,40.72916667,2062,2062,550,40,15
"2063",-75.40625,40.6875,2063,2063,550,40,15
"2064",-75.46875,40.6875,2064,2064,550,40,15
"2065",-75.46875,40.8125,2065,2065,551,40,15
"2066",-75.28125,40.6875,2066,2066,549,40,15
"2067",-75.34375,40.6875,2067,2067,549,40,15
"2068",-75.34375,40.8125,2068,2068,552,40,15
"2069",-75.34375,40.77083333,2069,2069,552,40,15
"2070",-75.28125,40.77083333,2070,2070,552,40,15
"2071",-75.28125,40.8125,2071,2071,552,40,15
"2072",-75.40625,40.8125,2072,2072,551,40,15
"2073",-75.40625,40.77083333,2073,2073,551,40,15
"2074",-75.46875,40.77083333,2074,2074,551,40,15
"2075",-75.21875,40.97916667,2075,2075,553,40,15
"2076",-75.15625,40.97916667,2076,2076,553,40,15
"2077",-75.09375,40.85416667,2077,2077,554,40,15
"2078",-75.03125,40.89583333,2078,2078,554,40,15
"2079",-75.09375,40.89583333,2079,2079,554,40,15
"2080",-75.03125,40.85416667,2080,2080,554,40,15
"2081",-75.15625,40.89583333,2081,2081,555,40,15
"2082",-75.21875,40.85416667,2082,2082,555,40,15
"2083",-75.21875,40.89583333,2083,2083,555,40,15
"2084",-75.15625,40.85416667,2084,2084,555,40,15
"2085",-75.21875,40.9375,2085,2085,553,40,15
"2086",-75.15625,40.9375,2086,2086,553,40,15
"2087",-75.09375,40.97916667,2087,2087,556,40,15
"2088",-75.34375,40.97916667,2088,2088,557,40,15
"2089",-75.28125,40.9375,2089,2089,557,40,15
"2090",-75.09375,40.9375,2090,2090,556,40,15
"2091",-75.34375,40.89583333,2091,2091,558,40,15
"2092",-75.28125,40.85416667,2092,2092,558,40,15
"2093",-75.46875,40.89583333,2093,2093,559,40,15
"2094",-75.40625,40.89583333,2094,2094,559,40,15
"2095",-75.40625,40.85416667,2095,2095,559,40,15
"2096",-75.46875,40.85416667,2096,2096,559,40,15
"2097",-75.46875,40.97916667,2097,2097,560,40,15
"2098",-75.28125,40.89583333,2098,2098,558,40,15
"2099",-75.34375,40.85416667,2099,2099,558,40,15
"2100",-75.28125,40.97916667,2100,2100,557,40,15
"2101",-75.46875,40.9375,2101,2101,560,40,15
"2102",-75.40625,40.9375,2102,2102,560,40,15
"2103",-75.34375,40.9375,2103,2103,557,40,15
"2104",-75.40625,40.97916667,2104,2104,560,40,15
"2105",-75.53125,40.72916667,2105,2105,561,41,15
"2106",-75.59375,40.77083333,2106,2106,562,41,15
"2107",-75.53125,40.89583333,2107,2107,563,41,15
"2108",-75.53125,40.9375,2108,2108,564,41,15
"2109",-75.59375,40.97916667,2109,2109,564,41,15
"2110",-75.53125,40.97916667,2110,2110,564,41,15
"2111",-75.59375,40.9375,2111,2111,564,41,15
"2112",-75.65625,40.9375,2112,2112,565,41,15
"2113",-75.71875,40.97916667,2113,2113,565,41,15
"2114",-75.65625,40.97916667,2114,2114,565,41,15
"2115",-75.71875,40.9375,2115,2115,565,41,15
"2116",-75.71875,40.89583333,2116,2116,566,41,15
"2117",-75.59375,40.8125,2117,2117,562,41,15
"2118",-75.53125,40.77083333,2118,2118,562,41,15
"2119",-75.53125,40.8125,2119,2119,562,41,15
"2120",-75.65625,40.8125,2120,2120,567,41,15
"2121",-75.65625,40.77083333,2121,2121,567,41,15
"2122",-75.71875,40.8125,2122,2122,567,41,15
"2123",-75.71875,40.77083333,2123,2123,567,41,15
"2124",-75.65625,40.72916667,2124,2124,568,41,15
"2125",-75.59375,40.72916667,2125,2125,561,41,15
"2126",-75.59375,40.6875,2126,2126,561,41,15
"2127",-75.53125,40.6875,2127,2127,561,41,15
"2128",-75.65625,40.6875,2128,2128,568,41,15
"2129",-75.71875,40.6875,2129,2129,568,41,15
"2130",-75.71875,40.72916667,2130,2130,568,41,15
"2131",-75.78125,40.77083333,2131,2131,569,41,15
"2132",-75.90625,40.8125,2132,2132,570,41,15
"2133",-75.84375,40.77083333,2133,2133,569,41,15
"2134",-75.78125,40.8125,2134,2134,569,41,15
"2135",-75.84375,40.8125,2135,2135,569,41,15
"2136",-75.84375,40.72916667,2136,2136,571,41,15
"2137",-75.78125,40.72916667,2137,2137,571,41,15
"2138",-75.84375,40.6875,2138,2138,571,41,15
"2139",-75.78125,40.6875,2139,2139,571,41,15
"2140",-75.90625,40.6875,2140,2140,572,41,15
"2141",-75.90625,40.72916667,2141,2141,572,41,15
"2142",-75.96875,40.77083333,2142,2142,570,41,15
"2143",-75.96875,40.8125,2143,2143,570,41,15
"2144",-75.90625,40.77083333,2144,2144,570,41,15
"2145",-75.96875,40.6875,2145,2145,572,41,15
"2146",-75.96875,40.72916667,2146,2146,572,41,15
"2147",-75.65625,40.85416667,2147,2147,566,41,15
"2148",-75.71875,40.85416667,2148,2148,566,41,15
"2149",-75.65625,40.89583333,2149,2149,566,41,15
"2150",-75.78125,40.97916667,2150,2150,573,41,15
"2151",-75.90625,40.9375,2151,2151,574,41,15
"2152",-75.84375,40.9375,2152,2152,573,41,15
"2153",-75.78125,40.9375,2153,2153,573,41,15
"2154",-75.84375,40.97916667,2154,2154,573,41,15
"2155",-75.84375,40.89583333,2155,2155,575,41,15
"2156",-75.78125,40.85416667,2156,2156,575,41,15
"2157",-75.59375,40.85416667,2157,2157,563,41,15
"2158",-75.59375,40.89583333,2158,2158,563,41,15
"2159",-75.53125,40.85416667,2159,2159,563,41,15
"2160",-75.90625,40.89583333,2160,2160,576,41,15
"2161",-75.96875,40.9375,2161,2161,574,41,15
"2162",-75.96875,40.97916667,2162,2162,574,41,15
"2163",-75.90625,40.97916667,2163,2163,574,41,15
"2164",-75.96875,40.89583333,2164,2164,576,41,15
"2165",-75.96875,40.85416667,2165,2165,576,41,15
"2166",-75.78125,40.89583333,2166,2166,575,41,15
"2167",-75.84375,40.85416667,2167,2167,575,41,15
"2168",-75.90625,40.85416667,2168,2168,576,41,15
"2169",-75.78125,41.22916667,2169,2169,577,42,15
"2170",-75.28125,41.02083333,2170,2170,578,43,15
"2171",-75.34375,41.02083333,2171,2171,578,43,15
"2172",-75.15625,41.14583333,2172,2172,579,43,15
"2173",-75.21875,41.14583333,2173,2173,579,43,15
"2174",-75.15625,41.10416667,2174,2174,579,43,15
"2175",-75.21875,41.10416667,2175,2175,579,43,15
"2176",-75.21875,41.0625,2176,2176,580,43,15
"2177",-75.03125,41.10416667,2177,2177,581,43,15
"2178",-75.15625,41.0625,2178,2178,580,43,15
"2179",-75.21875,41.02083333,2179,2179,580,43,15
"2180",-75.46875,41.14583333,2180,2180,582,43,15
"2181",-75.40625,41.10416667,2181,2181,582,43,15
"2182",-75.46875,41.10416667,2182,2182,582,43,15
"2183",-75.28125,41.3125,2183,2183,583,43,15
"2184",-75.34375,41.27083333,2184,2184,583,43,15
"2185",-75.28125,41.0625,2185,2185,578,43,15
"2186",-75.40625,41.02083333,2186,2186,584,43,15
"2187",-75.46875,41.0625,2187,2187,584,43,15
"2188",-75.40625,41.0625,2188,2188,584,43,15
"2189",-75.28125,41.14583333,2189,2189,585,43,15
"2190",-75.40625,41.14583333,2190,2190,582,43,15
"2191",-75.34375,41.14583333,2191,2191,585,43,15
"2192",-75.34375,41.10416667,2192,2192,585,43,15
"2193",-75.03125,41.02083333,2193,2193,586,43,15
"2194",-75.03125,41.0625,2194,2194,586,43,15
"2195",-75.09375,41.0625,2195,2195,586,43,15
"2196",-75.09375,41.02083333,2196,2196,586,43,15
"2197",-75.15625,41.02083333,2197,2197,580,43,15
"2198",-75.03125,41.22916667,2198,2198,587,43,15
"2199",-75.09375,41.22916667,2199,2199,587,43,15
"2200",-75.03125,41.1875,2200,2200,587,43,15
"2201",-75.09375,41.1875,2201,2201,587,43,15
"2202",-75.03125,41.27083333,2202,2202,588,43,15
"2203",-75.03125,41.3125,2203,2203,588,43,15
"2204",-75.09375,41.27083333,2204,2204,588,43,15
"2205",-75.09375,41.3125,2205,2205,588,43,15
"2206",-75.21875,41.3125,2206,2206,589,43,15
"2207",-75.21875,41.27083333,2207,2207,589,43,15
"2208",-75.21875,41.22916667,2208,2208,590,43,15
"2209",-75.15625,41.22916667,2209,2209,590,43,15
"2210",-75.21875,41.1875,2210,2210,590,43,15
"2211",-75.15625,41.1875,2211,2211,590,43,15
"2212",-75.15625,41.3125,2212,2212,589,43,15
"2213",-75.15625,41.27083333,2213,2213,589,43,15
"2214",-75.34375,41.22916667,2214,2214,591,43,15
