"","BBA_ID","Lat1","Lon1","Forest1","Elev1","Lat2","Lon2","Forest2","Elev2","Lat3","Lon3","Forest3","Elev3","Lat4","Lon4","Forest4","Elev4","Centroid_ID","nearest_block_BBA_ID","Cell","eLists","eHours","eKM","eHA","eNumObs","eCount","total.eLists","total.eHours","total.eNumObs","total.eCount"
"99","89C42",39.72916667,-78.40625,0.408817839,328.4702657,39.70833333,-78.4375,0.388714188,333.2269298,39.83333333,-78.25,0.506346316,331.9756068,39.66666667,-78.5,0.49641867,423.1368789,99,99,4913,3,0.3,0,0,3,0,4,0.4,4,0
"100","89C62",39.72916667,-78.15625,0.091051272,165.7079086,39.70833333,-78.1875,0.35936427,176.8173332,39.83333333,-78.25,0.506346316,331.9756068,39.66666667,-78.5,0.49641867,423.1368789,100,100,4921,4,0.4,0,0,4,0,4,0.4,4,0
"101","89B74",39.8125,-78.03125,0.453183902,247.0011088,39.79166667,-78.0625,0.765993659,222.6532492,39.83333333,-78.25,0.506346316,331.9756068,39.66666667,-78.5,0.49641867,423.1368789,101,101,4770,0,0,0,0,0,0,1.75,0.175,1.75,0
"102","88A35",39.89583333,-78.59375,0.907880435,428.0675795,39.875,-78.5625,0.63851652,504.7511951,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,102,102,4585,9,0.9,0,0,9,0,2.25,0.225,2.25,0
"103","88A26",39.89583333,-78.65625,0.002895005,522.3902039,39.875,-78.6875,0.440393211,499.9554771,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,103,103,4583,0,0,0,0,0,0,2,0.2,2,0
"104","88A12",39.97916667,-78.78125,0.590279903,510.0324211,39.95833333,-78.8125,0.243620747,631.8928805,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,104,104,4405,0,0,0,0,0,0,0,0,0,0
"105","88B11",39.85416667,-78.84375,0.074695277,600.5349236,39.875,-78.8125,0.191601033,576.2323874,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,105,105,4663,0,0,0,0,0,0,0,0,0,0
"106","87B71",39.85416667,-78.96875,0.49716247,698.494751,39.875,-78.9375,0.555913697,694.4439373,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,106,106,4659,0,0,0,0,0,0,7.5,0.15,7.5,0
"107","88A34",39.9375,-78.53125,0.707778533,419.0425682,39.95833333,-78.5625,0.613505072,413.0913181,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,107,107,4500,8,0.8,0,0,8,0,11.75,10.8075,17,0
"108","88A24",39.9375,-78.65625,0.773414924,436.9735832,39.95833333,-78.6875,0.587379259,454.2757521,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,108,108,4496,0,0,0,0,0,0,0,0,0,0
"109","88B35",39.77083333,-78.59375,0.29872378,372.462738,39.79166667,-78.5625,0.439076193,374.28965,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,109,109,4830,0,0,0,0,0,0,0,0,0,0
"110","88B24",39.8125,-78.65625,0.769066214,353.0434418,39.79166667,-78.6875,0.54609315,313.9598183,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,110,110,4750,8,0.8,0,0,8,0,2,0.2,2,0
"111","88C31",39.72916667,-78.59375,0.465410726,374.679189,39.70833333,-78.5625,0.353342924,337.7275187,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,111,111,4907,3,0.3,0,0,3,0,2.5,0.25,2.5,0
"112","88C21",39.72916667,-78.71875,0.755552537,NA,39.70833333,-78.6875,0.530627153,NA,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,112,112,4903,0,0,0,0,0,0,0,0,0,0
"113","87B76",39.77083333,-78.90625,0.179663323,743.9535828,39.79166667,-78.9375,0.546188616,719.6501234,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,113,113,4820,0,0,0,0,0,0,0,0,0,0
"114","87C72",39.72916667,-78.90625,0.916655337,NA,39.70833333,-78.9375,0.50725198,NA,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,114,114,4897,0,0,0,0,0,0,0,0,0,0
"115","88B13",39.8125,-78.84375,0.294503107,534.238575,39.79166667,-78.8125,0.571159581,505.2935639,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,115,115,4744,0,0,0,0,0,0,0,0,0,0
"116","88C12",39.72916667,-78.78125,0.230320106,NA,39.70833333,-78.8125,0.273440762,NA,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,116,116,4901,0,0,0,0,0,0,0,0,0,0
"117","87A72",39.97916667,-78.90625,0.543120765,702.4755478,39.95833333,-78.9375,0.605095847,708.7689327,39.83333333,-78.75,0.486491024,525.2375036,39.66666667,-78.5,0.49641867,423.1368789,117,117,4401,0,0,0,0,0,0,10.75,1.2225,10.75,0
"118","87B64",39.8125,-79.03125,0.250875701,654.9409027,39.79166667,-79.0625,0.408591746,669.2943338,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,118,118,4738,0,0,0,0,0,0,0,0,0,0
"119","87C62",39.72916667,-79.03125,0.973175127,NA,39.70833333,-79.0625,0.61794292,NA,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,119,119,4893,0,0,0,0,0,0,0.5,0.25,1,0
"120","87B54",39.8125,-79.15625,0.918829508,905.9947739,39.79166667,-79.1875,0.665175852,804.6265743,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,120,120,4734,0,0,0,0,0,0,22.25,0.445,22.25,2
"121","86B36",39.77083333,-79.40625,0.646259656,519.8032913,39.79166667,-79.4375,0.694214323,630.3678837,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,121,121,4804,1,0.08,0,0,1,0,0.25,0.02,0.25,0
"122","86B45",39.77083333,-79.34375,0.928404353,534.1766663,39.79166667,-79.3125,0.780141496,545.8153405,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,122,122,4806,24,0.48,0,0,24,0,13.5,0.27,13.5,0
"123","86C41",39.72916667,-79.34375,0.507737832,NA,39.70833333,-79.3125,0.631876665,NA,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,123,123,4883,0,0,0,0,0,0,0,0,0,0
"124","87C52",39.72916667,-79.15625,0.899415324,NA,39.70833333,-79.1875,0.62964034,NA,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,124,124,4889,1,6,0,0,1,0,0.5,3,0.5,0
"125","87B42",39.85416667,-79.28125,0.679553118,592.1979806,39.875,-79.3125,0.530447973,593.7040918,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,125,125,4649,0,0,0,0,0,0,0,0,0,0
"126","86B32",39.85416667,-79.40625,0.267416263,608.8579712,39.875,-79.4375,0.526852776,605.4954382,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,126,126,4645,0,0,0,0,0,0,1.25,3.4375,1.5,0.25
"127","87A66",39.89583333,-79.03125,0.455904386,694.1647339,39.875,-79.0625,0.400916197,704.894833,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,127,127,4571,0,0,0,0,0,0,15,0.3,15,0
"128","87A55",39.89583333,-79.21875,0.459934698,619.3386993,39.875,-79.1875,0.410459346,665.6758051,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,128,128,4565,0,0,0,0,0,0,0,0,0,0
"129","86C32",39.72916667,-79.40625,0.116902559,NA,39.70833333,-79.4375,0.317728175,NA,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,129,129,4881,0,0,0,0,0,0,0,0,0,0
"130","86A34",39.9375,-79.40625,0.992149266,715.9794846,39.95833333,-79.4375,0.87195351,521.4023242,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,130,130,4472,0,0,0,0,0,0,0,0,0,0
"131","86A43",39.9375,-79.34375,0.149444048,700.2886556,39.95833333,-79.3125,0.40116356,676.1724599,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,131,131,4474,0,0,0,0,0,0,0,0,0,0
"132","87A52",39.97916667,-79.15625,0.089458825,636.7745743,39.95833333,-79.1875,0.364134861,630.1432442,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,132,132,4393,0,0,0,0,0,0,7.25,0.145,7.25,0
"133","87A61",39.97916667,-79.09375,0.333435405,652.4818192,39.95833333,-79.0625,0.404568917,701.7274292,39.83333333,-79.25,0.539801043,645.7766465,39.66666667,-79.5,0.530335604,539.9722475,133,133,4395,0,0,0,0,0,0,14.5,0.29,14.5,0
"134","86B15",39.77083333,-79.71875,0.414880588,796.4096191,39.79166667,-79.6875,0.55660533,643.7185486,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,134,134,4794,56,7.58,22.531,0,56,11,36.5,2.715,36.5,6.75
"135","86B23",39.8125,-79.59375,0.773246551,550.3831744,39.79166667,-79.5625,0.52154936,571.0946221,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,135,135,4720,25,0.98,0,2.0234,25,0,21.25,0.545,21.25,0
"136","86C22",39.72916667,-79.53125,0.224214179,NA,39.70833333,-79.5625,0.401703389,NA,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,136,136,4877,0,0,0,0,0,0,0,0,0,0
"137","86C12",39.72916667,-79.65625,0.797205643,NA,39.70833333,-79.6875,0.543392758,NA,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,137,137,4873,0,0,0,0,0,0,2,4.75,2,0.5
"138","86A23",39.9375,-79.59375,0.70050347,449.7534267,39.95833333,-79.5625,0.622994073,481.261893,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,138,138,4466,0,0,0,0,0,0,0,0,0,0
"139","85C71",39.72916667,-79.84375,0.392660363,NA,39.70833333,-79.8125,0.350597624,NA,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,139,139,4867,0,0,0,0,0,0,0,0,0,0
"140","85B63",39.8125,-79.96875,0.657543174,333.4769636,39.79166667,-79.9375,0.485770376,331.3283539,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,140,140,4708,0,0,0,0,0,0,0,0,0,0
"141","85C61",39.72916667,-79.96875,0.450418567,NA,39.70833333,-79.9375,0.548589661,NA,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,141,141,4863,0,0,0,0,0,0,0,0,0,0
"142","85B73",39.8125,-79.84375,0.74991496,347.4804726,39.79166667,-79.8125,0.505362055,342.2632878,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,142,142,4712,0,0,0,0,0,0,0.25,3,0.5,0
"143","86B12",39.85416667,-79.65625,0.601924581,739.3690287,39.875,-79.6875,0.473905308,577.9588751,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,143,143,4637,1,0.5,1.609,0,1,0,9.5,0.6175,9.5,0
"144","85A74",39.9375,-79.78125,0.910931036,356.7327652,39.95833333,-79.8125,0.821775774,333.1174049,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,144,144,4460,0,0,0,0,0,0,0,0,0,0
"145","85A64",39.9375,-79.90625,0.164305949,314.9816677,39.95833333,-79.9375,0.358821239,319.7169519,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,145,145,4456,0,0,0,0,0,0,0,0,0,0
"146","85B71",39.85416667,-79.84375,0.787932383,349.3848615,39.875,-79.8125,0.624178885,350.7134431,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,146,146,4631,0,0,0,0,0,0,0.5,0.145,0.5,0
"147","85B62",39.85416667,-79.90625,0.256173889,292.5246451,39.875,-79.9375,0.339153541,313.6630647,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,147,147,4629,0,0,0,0,0,0,0,0,0,0
"148","86A14",39.9375,-79.65625,0.279061863,339.483333,39.95833333,-79.6875,0.326273104,336.6368397,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,148,148,4464,0,0,0,0,0,0,0.25,1.25,0.25,0
"149","86B21",39.85416667,-79.59375,0.961209239,619.9188668,39.875,-79.5625,0.733651539,608.5408974,39.83333333,-79.75,0.520870164,434.1678485,39.66666667,-79.5,0.530335604,539.9722475,149,149,4639,0,0,0,0,0,0,0.25,0.7925,0.5,0
"150","84C22",39.72916667,-80.40625,0.697288078,NA,39.70833333,-80.4375,0.483584168,NA,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,150,150,4852,0,0,0,0,0,0,0,0,0,0
"151","84B24",39.8125,-80.40625,0.517893085,414.816452,39.79166667,-80.4375,0.288730155,376.5154799,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,151,151,4695,0,0,0,0,0,0,0,0,0,0
"152","84B33",39.8125,-80.34375,0.057876607,370.9626247,39.79166667,-80.3125,0.234017615,349.0362429,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,152,152,4696,0,0,0,0,0,0,0,0,0,0
"153","85A56",39.89583333,-80.03125,0.134574087,324.9228249,39.875,-80.0625,0.337066676,342.6158152,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,153,153,4539,0,0,0,0,0,0,0,0,0,0
"154","84A45",39.89583333,-80.21875,0.34761986,319.9358869,39.875,-80.1875,0.472819497,338.2562019,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,154,154,4533,0,0,0,0,0,0,0,0,0,0
"155","85C52",39.72916667,-80.03125,0.732777683,NA,39.70833333,-80.0625,0.497773468,NA,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,155,155,4861,0,0,0,0,0,0,0,0,0,0
"156","85C42",39.72916667,-80.15625,0.771864799,NA,39.70833333,-80.1875,0.559898834,NA,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,156,156,4857,0,0,0,0,0,0,0,0,0,0
"157","85B54",39.8125,-80.03125,0.018433493,312.4841118,39.79166667,-80.0625,0.085704197,327.6099904,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,157,157,4706,0,0,0,0,0,0,0.25,0.0425,0.25,0
"158","85B44",39.8125,-80.15625,0.855759064,342.3590775,39.79166667,-80.1875,0.575554225,365.2068817,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,158,158,4702,0,0,0,0,0,0,0,0,0,0
"159","84C32",39.72916667,-80.28125,0.790818241,NA,39.70833333,-80.3125,0.547396158,NA,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,159,159,4854,0,0,0,0,0,0,0,0,0,0
"160","85A54",39.9375,-80.03125,0.569168343,312.3707466,39.95833333,-80.0625,0.513127347,314.5117528,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,160,160,4452,0,0,0,0,0,0,0,0,0,0
"161","84B21",39.85416667,-80.46875,0.410858,327.1885202,39.875,-80.4375,0.512891732,352.2935171,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,161,161,4611,0,0,0,0,0,0,0,0,0,0
"162","84A36",39.89583333,-80.28125,0.719781719,328.1646614,39.875,-80.3125,0.46222052,347.0871348,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,162,162,4531,0,0,0,0,0,0,1.25,2.625,2,0
"163","85A42",39.97916667,-80.15625,0.906873614,335.7688991,39.95833333,-80.1875,0.569919137,344.1875251,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,163,163,4361,0,0,0,0,0,0,0.25,0.125,0.25,0
"164","84A22",39.97916667,-80.40625,0.714110304,361.3814964,39.95833333,-80.4375,0.463885253,374.0736282,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,164,164,4353,1,3,2.414,0,16,0,52.5,3.3775,53.25,0
"165","84A31",39.97916667,-80.34375,0.212757974,393.5711632,39.95833333,-80.3125,0.471539331,375.2441979,39.83333333,-80.25,0.430843,350.5531973,39.66666667,-80.5,0.428068578,350.5531973,165,165,4355,0,0,0,0,0,0,0,0,0,0
"166","84C12",39.72916667,-80.53125,0.729567472,NA,39.70833333,-80.5625,0.729567472,NA,39.83333333,-80.75,0.405873201,NA,39.66666667,-80.5,0.428068578,350.5531973,166,166,4850,0,0,0,0,0,0,0,0,0,0
"167","84B14",39.8125,-80.53125,0.22567881,NA,39.79166667,-80.5625,0.374531372,NA,39.83333333,-80.75,0.405873201,NA,39.66666667,-80.5,0.428068578,350.5531973,167,167,4692,0,0,0,0,0,0,0,0,0,0
"168","84A16",39.89583333,-80.53125,0.583677013,NA,39.875,-80.5625,0.539586869,NA,39.83333333,-80.75,0.405873201,NA,39.66666667,-80.5,0.428068578,350.5531973,168,168,4523,0,0,0,0,0,0,0,0,0,0
"169","84A14",39.9375,-80.53125,0.1152547,NA,39.95833333,-80.5625,0.141654228,NA,39.83333333,-80.75,0.405873201,NA,39.66666667,-80.5,0.428068578,350.5531973,169,169,4436,0,0,0,0,0,0,0,0,0,0
"170","83C65",40.14583333,-74.71875,0.094422525,NA,40.125,-74.6875,0.094422525,NA,40.16666667,-74.75,0.473993637,59.16881054,40.33333333,-74.5,0.462245347,58.30577743,170,170,3938,0,0,0,0,0,0,0,0,0,0
"171","83D53",40.0625,-74.84375,0.287005149,NA,40.04166667,-74.8125,0.287005149,NA,40.16666667,-74.75,0.473993637,59.16881054,40.33333333,-74.5,0.462245347,58.30577743,171,171,4936,0,0,0,0,0,0,0,0,0,0
"172","82D45",40.02083333,-74.96875,0.496360297,NA,40.04166667,-74.9375,0.266076053,14.65608847,40.16666667,-74.75,0.473993637,59.16881054,40.33333333,-74.5,0.462245347,58.30577743,172,172,4934,0,0,0,0,0,0,9.66666666666667,4.29333333333333,10,0
"173","83C55",40.14583333,-74.84375,0.817837653,15.79492325,40.125,-74.8125,0.451428956,15.79492325,40.16666667,-74.75,0.473993637,59.16881054,40.33333333,-74.5,0.462245347,58.30577743,173,173,3952,7,6.4,0,4.5381,7,0,8.25,12.375,9.5,0
"174","83D42",40.10416667,-74.90625,0.143607766,15.04853088,40.125,-74.9375,0.379576177,84.16984334,40.16666667,-74.75,0.473993637,59.16881054,40.33333333,-74.5,0.462245347,58.30577743,174,174,4056,0,0,0,0,0,0,4.25,7.4925,5,0
"175","83C44",40.1875,-74.90625,0.481981829,48.05450726,40.20833333,-74.9375,0.461963213,55.13011764,40.16666667,-74.75,0.473993637,59.16881054,40.33333333,-74.5,0.462245347,58.30577743,175,175,3869,65,39.56,122.628,78.5946,64,0,121.5,81.97,140.75,0
"176","83B53",40.3125,-74.84375,0.223881613,NA,40.29166667,-74.8125,0.40313539,NA,40.16666667,-74.75,0.473993637,59.16881054,40.33333333,-74.5,0.462245347,58.30577743,176,176,3581,0,0,0,0,0,0,5.5,1.88,5.5,0
"177","82B43",40.3125,-74.96875,0.666462272,57.44255352,40.29166667,-74.9375,0.624670732,69.90419976,40.16666667,-74.75,0.473993637,59.16881054,40.33333333,-74.5,0.462245347,58.30577743,177,177,3607,25,27.45,11.669,61.9447,31,0,37.25,31.39,41.25,0
"178","83C53",40.1875,-74.84375,0.666315037,42.9304018,40.20833333,-74.8125,0.711578922,49.77917124,40.16666667,-74.75,0.473993637,59.16881054,40.33333333,-74.5,0.462245347,58.30577743,178,178,3860,20,11.43,6.678,22.2581,20,0,11.25,10.7225,11.5,0
"179","83C63",40.1875,-74.71875,0.769023224,NA,40.20833333,-74.6875,0.769023224,NA,40.16666667,-74.75,0.473993637,59.16881054,40.33333333,-74.5,0.462245347,58.30577743,179,179,3844,0,0,0,0,0,0,0,0,0,0
"180","82B41",40.35416667,-74.96875,0.354948573,44.4972477,40.375,-74.9375,0.352594643,44.4972477,40.5,-74.75,0.352594643,44.4972477,40.33333333,-74.5,0.462245347,58.30577743,180,180,3515,2,0.13,0.805,0,2,0,1,0.07,1,0
"181","81D75",40.02083333,-75.46875,0.637716699,125.1246436,40.04166667,-75.4375,0.430978971,107.1497674,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,181,181,4262,0,0,0,0,0,0,0.5,1.3125,1.5,0
"182","82D15",40.02083333,-75.34375,0.931678076,110.1588993,40.04166667,-75.3125,0.718270459,89.38759708,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,182,182,4259,0,0,0,0,0,0,0.25,0.0825,0.25,0
"183","82C35",40.14583333,-75.09375,0.747566206,80.76848507,40.125,-75.0625,0.49316178,66.84965489,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,183,183,3982,2,4,0.805,9.8264,5,0,31.25,25.1575,35,0
"184","82C25",40.14583333,-75.21875,0.451674446,64.03004122,40.125,-75.1875,0.472513297,74.57340195,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,184,184,3984,5,2.5,8.369,0,5,0,11.25,9.4675,13.75,0
"185","82D25",40.02083333,-75.21875,0.090138832,73.23696582,40.04166667,-75.1875,0.345491437,74.53096797,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,185,185,4257,0,0,0,0,0,0,3.5,6.25,8.25,0
"186","81C75",40.14583333,-75.46875,0.83513945,50.6772892,40.125,-75.4375,0.445864994,64.41873934,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,186,186,3989,0,0,0,0,0,0,7.25,8.3125,20.5,0
"187","82B13",40.3125,-75.34375,0.061576187,120.8115282,40.29166667,-75.3125,0.305560032,115.9246749,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,187,187,3613,0,0,0,0,0,0,0.5,1.9575,0.5,0
"188","82D11",40.10416667,-75.34375,0.76540139,46.07486868,40.125,-75.3125,0.706015576,67.47273855,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,188,188,4079,2,1.33,1.609,0,2,0,3.5,7.9325,4,0
"189","82D34",40.0625,-75.03125,0.598510609,32.34788767,40.04166667,-75.0625,0.295088445,34.60752585,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,189,189,4165,0,0,0,0,0,0,1,2.1675,1.75,0
"190","82C33",40.1875,-75.09375,0.778228279,89.63983488,40.20833333,-75.0625,0.472898694,78.02596605,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,190,190,3888,5,8.33,0,27.5186,7,0,2.25,3.7275,2.75,0
"191","82B33",40.3125,-75.09375,0.743118954,108.9509363,40.29166667,-75.0625,0.627683043,87.72756433,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,191,191,3609,3,0.99,0,0.6069,3,0,2.25,3.6425,3.25,0
"192","82B24",40.3125,-75.15625,0.944463361,118.2355251,40.29166667,-75.1875,0.663423573,109.5240461,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,192,192,3610,661,470.55,2.175,280.7192,57,0,175,131.4325,19.5,0
"193","82C23",40.1875,-75.21875,0.469664452,98.01320648,40.20833333,-75.1875,0.300123858,94.65540517,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,193,193,3890,0,0,0,0,0,0,0.75,1.25,0.75,0
"194","82C11",40.22916667,-75.34375,0.689246286,78.31237125,40.20833333,-75.3125,0.758640136,92.00049425,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,194,194,3798,0,0,0,0,0,0,4.5,5.355,4.75,0
"195","81C71",40.22916667,-75.46875,0.203687924,71.6349597,40.20833333,-75.4375,0.35782842,71.9190655,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,195,195,3801,0,0,0,0,0,0,0.5,1,0.5,0
"196","81B74",40.3125,-75.40625,0.716242861,91.88412189,40.29166667,-75.4375,0.422649192,87.14556134,40.16666667,-75.25,0.488511994,83.00071677,40.33333333,-75.5,0.471043811,133.1797683,196,196,3614,1,0.33,0,0,1,0,0.5,0.3325,0.75,0
"197","81D51",40.10416667,-75.71875,0.841135526,161.2114607,40.125,-75.6875,0.646613358,149.5031214,40.16666667,-75.75,0.441913543,135.3529454,40.33333333,-75.5,0.471043811,133.1797683,197,197,4090,0,0,0,0,0,0,1.5,2.3125,2.75,0
"198","81D54",40.0625,-75.65625,0.875271739,130.2819911,40.04166667,-75.6875,0.765113726,123.958521,40.16666667,-75.75,0.441913543,135.3529454,40.33333333,-75.5,0.471043811,133.1797683,198,198,4179,5,28,0,1.0115,4,0,5.25,14.6675,8.5,0
"199","81D65",40.02083333,-75.59375,0.172245871,136.3592773,40.04166667,-75.5625,0.136958817,127.6970614,40.16666667,-75.75,0.441913543,135.3529454,40.33333333,-75.5,0.471043811,133.1797683,199,199,4266,8,12.76,8.851,13.3547,14,0,4.5,4.0175,8,0
"200","80D41",40.10416667,-75.84375,0.265130862,200.8748817,40.125,-75.8125,0.463873515,184.5540899,40.16666667,-75.75,0.441913543,135.3529454,40.33333333,-75.5,0.471043811,133.1797683,200,200,4094,2,1.08,0,0,2,0,1.25,2.4575,1.75,0
"201","80D32",40.10416667,-75.90625,0.617897534,218.9541721,40.125,-75.9375,0.359335638,198.2610388,40.16666667,-75.75,0.441913543,135.3529454,40.33333333,-75.5,0.471043811,133.1797683,201,201,4096,0,0,0,0,0,0,2.25,0.225,2.25,0
