"","BBA_ID","Centroid_ID","Point_ID","Lon1","Lat1","Forest1","total.dets","Longitude","Latitude","total.eLists","total.eHours","total.eNumObs","total.eCount","nearest_block_BBA_ID","new_BBA"
"5737","37C72",3870,4,-76.28125,41.72916667,0.883766415,0,-76.29079,41.72578,0,0,0,0,3870,"BBA_ID.5761"
"5738","37C72",3870,5,-76.28125,41.72916667,0.883766415,0,-76.25396,41.74183,0,0,0,0,3870,"BBA_ID.5762"
"5739","37C72",3870,6,-76.28125,41.72916667,0.883766415,0,-76.28352,41.72172,0,0,0,0,3870,"BBA_ID.5763"
"5740","37C72",3870,7,-76.28125,41.72916667,0.883766415,0,-76.26302,41.74398,0,0,0,0,3870,"BBA_ID.5764"
"5741","37C72",3870,8,-76.28125,41.72916667,0.883766415,0,-76.26463,41.73193,0,0,0,0,3870,"BBA_ID.5765"
"5742","37C73",3872,1,-76.34375,41.6875,0.736965252,0,-76.35872,41.70487,0,0,0,0,3872,"BBA_ID.5766"
"5743","37C73",3872,2,-76.34375,41.6875,0.736965252,0,-76.36208,41.69419,0,0,0,0,3872,"BBA_ID.5767"
"5744","37C73",3872,3,-76.34375,41.6875,0.736965252,0,-76.33439,41.70218,0,0,0,0,3872,"BBA_ID.5768"
"5745","37C73",3872,4,-76.34375,41.6875,0.736965252,0,-76.36952,41.67633,0,0,0,0,3872,"BBA_ID.5769"
"5746","37C73",3872,5,-76.34375,41.6875,0.736965252,0,-76.3328,41.67991,0,0,0,0,3872,"BBA_ID.5770"
"5747","37C73",3872,6,-76.34375,41.6875,0.736965252,0,-76.34487,41.68193,0,0,0,0,3872,"BBA_ID.5771"
"5748","37C73",3872,7,-76.34375,41.6875,0.736965252,0,-76.32982,41.69363,0,0,0,0,3872,"BBA_ID.5772"
"5749","37C73",3872,8,-76.34375,41.6875,0.736965252,0,-76.34226,41.69857,0,0,0,0,3872,"BBA_ID.5773"
"5750","37C74",3871,1,-76.28125,41.6875,0.799839425,0,-76.2715,41.68131,0,0,0,0,3871,"BBA_ID.5774"
"5751","37C74",3871,2,-76.28125,41.6875,0.799839425,0,-76.26485,41.69291,0,0,0,0,3871,"BBA_ID.5775"
"5752","37C74",3871,3,-76.28125,41.6875,0.799839425,0,-76.28726,41.69331,0,0,0,0,3871,"BBA_ID.5776"
"5753","37C74",3871,4,-76.28125,41.6875,0.799839425,0,-76.29293,41.6796,0,0,0,0,3871,"BBA_ID.5777"
"5754","37C74",3871,5,-76.28125,41.6875,0.799839425,0,-76.28136,41.67348,0,0,0,0,3871,"BBA_ID.5778"
"5755","37C74",3871,6,-76.28125,41.6875,0.799839425,0,-76.26043,41.6729,0,0,0,0,3871,"BBA_ID.5779"
"5756","37C74",3871,7,-76.28125,41.6875,0.799839425,0,-76.30121,41.69643,0,0,0,0,3871,"BBA_ID.5780"
"5757","37C74",3871,8,-76.28125,41.6875,0.799839425,0,-76.2749,41.69955,0,0,0,0,3871,"BBA_ID.5781"
"5758","37C75",3794,1,-76.34375,41.64583333,0.690309969,0,-76.35182,41.64705,0,0,0,0,3794,"BBA_ID.5782"
"5759","37C75",3794,2,-76.34375,41.64583333,0.690309969,0,-76.356,41.65236,0,0,0,0,3794,"BBA_ID.5783"
"5760","37C75",3794,3,-76.34375,41.64583333,0.690309969,0,-76.33907,41.65488,0,0,0,0,3794,"BBA_ID.5784"
"5761","37C75",3794,4,-76.34375,41.64583333,0.690309969,0,-76.33408,41.64679,0,0,0,0,3794,"BBA_ID.5785"
"5762","37C75",3794,5,-76.34375,41.64583333,0.690309969,0,-76.34467,41.63712,0,0,0,0,3794,"BBA_ID.5786"
"5763","37C75",3794,6,-76.34375,41.64583333,0.690309969,0,-76.36125,41.63593,0,0,0,0,3794,"BBA_ID.5787"
"5764","37C75",3794,7,-76.34375,41.64583333,0.690309969,0,-76.34087,41.66117,0,0,0,0,3794,"BBA_ID.5788"
"5765","37C75",3794,8,-76.34375,41.64583333,0.690309969,0,-76.32162,41.65606,0,0,0,0,3794,"BBA_ID.5789"
"5766","37C76",3795,1,-76.28125,41.64583333,0.950460829,0,-76.25424,41.63403,0,0,0,0,3795,"BBA_ID.5790"
"5767","37C76",3795,2,-76.28125,41.64583333,0.950460829,0,-76.26167,41.64911,0,0,0,0,3795,"BBA_ID.5791"
"5768","37C76",3795,3,-76.28125,41.64583333,0.950460829,0,-76.30541,41.63321,0,0,0,0,3795,"BBA_ID.5792"
"5769","37C76",3795,4,-76.28125,41.64583333,0.950460829,0,-76.25388,41.64659,0,0,0,0,3795,"BBA_ID.5793"
"5770","37C76",3795,5,-76.28125,41.64583333,0.950460829,0,-76.29831,41.66419,0,0,0,0,3795,"BBA_ID.5794"
"5771","37C76",3795,6,-76.28125,41.64583333,0.950460829,0,-76.28672,41.63451,0,0,0,0,3795,"BBA_ID.5795"
"5772","37C76",3795,7,-76.28125,41.64583333,0.950460829,0,-76.27789,41.62866,0,0,0,0,3795,"BBA_ID.5796"
"5773","37C76",3795,8,-76.28125,41.64583333,0.950460829,0,-76.30159,41.64773,0,0,0,0,3795,"BBA_ID.5797"
"5774","37D42",3725,1,-76.65625,41.60416667,0.686164269,0,-76.63825,41.58717,0,0,0,0,3725,"BBA_ID.5798"
"5775","37D42",3725,2,-76.65625,41.60416667,0.686164269,0,-76.66223,41.61956,0,0,0,0,3725,"BBA_ID.5799"
"5776","37D42",3725,3,-76.65625,41.60416667,0.686164269,0,-76.63107,41.59668,0,0,0,0,3725,"BBA_ID.5800"
"5777","37D42",3725,4,-76.65625,41.60416667,0.686164269,0,-76.63406,41.61623,0,0,0,0,3725,"BBA_ID.5801"
"5778","37D42",3725,5,-76.65625,41.60416667,0.686164269,0,-76.6389,41.60535,0,0,0,0,3725,"BBA_ID.5802"
"5779","37D42",3725,6,-76.65625,41.60416667,0.686164269,0,-76.62849,41.62196,0,0,0,0,3725,"BBA_ID.5803"
"5780","37D44",3817,1,-76.65625,41.5625,0.918412233,0,-76.66972,41.55313,0,0,0,0,3817,"BBA_ID.5804"
"5781","37D44",3817,2,-76.65625,41.5625,0.918412233,0,-76.63861,41.55638,0,0,0,0,3817,"BBA_ID.5805"
"5782","37D44",3817,3,-76.65625,41.5625,0.918412233,0,-76.68024,41.5648,0,0,0,0,3817,"BBA_ID.5806"
"5783","37D44",3817,4,-76.65625,41.5625,0.918412233,0,-76.64505,41.55031,0,0,0,0,3817,"BBA_ID.5807"
"5784","37D44",3817,5,-76.65625,41.5625,0.918412233,0,-76.65878,41.56543,0,0,0,0,3817,"BBA_ID.5808"
"5785","37D44",3817,6,-76.65625,41.5625,0.918412233,4,-76.6663,41.56275,0,0,0,0,3817,"BBA_ID.5809"
"5786","37D44",3817,7,-76.65625,41.5625,0.918412233,0,-76.63708,41.56731,0,0,0,0,3817,"BBA_ID.5810"
"5787","37D46",3815,1,-76.65625,41.52083333,0.868434828,0,-76.6451,41.51136,16,76,56,0,3815,"BBA_ID.5811"
"5788","37D46",3815,2,-76.65625,41.52083333,0.868434828,0,-76.63909,41.53283,16,76,56,0,3815,"BBA_ID.5812"
"5789","37D46",3815,3,-76.65625,41.52083333,0.868434828,0,-76.68161,41.50648,16,76,56,0,3815,"BBA_ID.5813"
"5790","37D46",3815,4,-76.65625,41.52083333,0.868434828,0,-76.63033,41.51842,16,76,56,0,3815,"BBA_ID.5814"
"5791","37D46",3815,5,-76.65625,41.52083333,0.868434828,0,-76.66127,41.51968,16,76,56,0,3815,"BBA_ID.5815"
"5792","37D46",3815,6,-76.65625,41.52083333,0.868434828,0,-76.63418,41.51145,16,76,56,0,3815,"BBA_ID.5816"
"5793","37D46",3815,7,-76.65625,41.52083333,0.868434828,0,-76.68013,41.52643,16,76,56,0,3815,"BBA_ID.5817"
"5794","37D46",3815,8,-76.65625,41.52083333,0.868434828,0,-76.67927,41.51704,16,76,56,0,3815,"BBA_ID.5818"
"5795","37D51",3728,1,-76.59375,41.60416667,0.828520549,0,-76.58179,41.60695,0,0,0,0,3728,"BBA_ID.5819"
"5796","37D51",3728,2,-76.59375,41.60416667,0.828520549,0,-76.59661,41.58883,0,0,0,0,3728,"BBA_ID.5820"
"5797","37D51",3728,3,-76.59375,41.60416667,0.828520549,0,-76.5916,41.59952,0,0,0,0,3728,"BBA_ID.5821"
"5798","37D51",3728,4,-76.59375,41.60416667,0.828520549,0,-76.57378,41.60291,0,0,0,0,3728,"BBA_ID.5822"
"5799","37D51",3728,5,-76.59375,41.60416667,0.828520549,0,-76.56738,41.59877,0,0,0,0,3728,"BBA_ID.5823"
"5800","37D52",3729,1,-76.53125,41.60416667,0.881732817,0,-76.53525,41.62111,0,0,0,0,3729,"BBA_ID.5824"
"5801","37D52",3729,2,-76.53125,41.60416667,0.881732817,0,-76.51875,41.602,0,0,0,0,3729,"BBA_ID.5825"
"5802","37D52",3729,3,-76.53125,41.60416667,0.881732817,0,-76.51319,41.61927,0,0,0,0,3729,"BBA_ID.5826"
"5803","37D52",3729,4,-76.53125,41.60416667,0.881732817,0,-76.5375,41.62077,0,0,0,0,3729,"BBA_ID.5827"
"5804","37D52",3729,5,-76.53125,41.60416667,0.881732817,0,-76.53536,41.61097,0,0,0,0,3729,"BBA_ID.5828"
"5805","37D52",3729,6,-76.53125,41.60416667,0.881732817,0,-76.53113,41.59072,0,0,0,0,3729,"BBA_ID.5829"
"5806","37D52",3729,7,-76.53125,41.60416667,0.881732817,0,-76.513,41.59633,0,0,0,0,3729,"BBA_ID.5830"
"5807","37D52",3729,8,-76.53125,41.60416667,0.881732817,0,-76.50613,41.59338,0,0,0,0,3729,"BBA_ID.5831"
"5808","37D53",3819,1,-76.59375,41.5625,0.975242685,0,-76.61408,41.56206,0,0,0,0,3819,"BBA_ID.5832"
"5809","37D53",3819,2,-76.59375,41.5625,0.975242685,0,-76.60862,41.56609,0,0,0,0,3819,"BBA_ID.5833"
"5810","37D53",3819,3,-76.59375,41.5625,0.975242685,0,-76.59846,41.55032,0,0,0,0,3819,"BBA_ID.5834"
"5811","37D53",3819,4,-76.59375,41.5625,0.975242685,0,-76.58007,41.56824,0,0,0,0,3819,"BBA_ID.5835"
"5812","37D53",3819,5,-76.59375,41.5625,0.975242685,0,-76.59367,41.56158,0,0,0,0,3819,"BBA_ID.5836"
"5813","37D53",3819,6,-76.59375,41.5625,0.975242685,0,-76.60522,41.54604,0,0,0,0,3819,"BBA_ID.5837"
"5814","37D53",3819,7,-76.59375,41.5625,0.975242685,0,-76.58433,41.57968,0,0,0,0,3819,"BBA_ID.5838"
"5815","37D54",3821,1,-76.53125,41.5625,0.680469241,0,-76.55246,41.56911,0,0,0,0,3821,"BBA_ID.5839"
"5816","37D54",3821,2,-76.53125,41.5625,0.680469241,0,-76.55803,41.55111,0,0,0,0,3821,"BBA_ID.5840"
"5817","37D54",3821,3,-76.53125,41.5625,0.680469241,0,-76.53958,41.54618,0,0,0,0,3821,"BBA_ID.5841"
"5818","37D54",3821,4,-76.53125,41.5625,0.680469241,0,-76.53201,41.56643,0,0,0,0,3821,"BBA_ID.5842"
"5819","37D54",3821,5,-76.53125,41.5625,0.680469241,0,-76.50653,41.56408,0,0,0,0,3821,"BBA_ID.5843"
"5820","37D54",3821,6,-76.53125,41.5625,0.680469241,0,-76.5206,41.55515,0,0,0,0,3821,"BBA_ID.5844"
"5821","37D54",3821,7,-76.53125,41.5625,0.680469241,0,-76.54396,41.57646,0,0,0,0,3821,"BBA_ID.5845"
"5822","37D54",3821,8,-76.53125,41.5625,0.680469241,0,-76.53505,41.559,0,0,0,0,3821,"BBA_ID.5846"
"5823","37D55",3822,1,-76.59375,41.52083333,0.992386141,0,-76.57693,41.53551,0,0,0,0,3822,"BBA_ID.5847"
"5824","37D55",3822,2,-76.59375,41.52083333,0.992386141,0,-76.6194,41.5199,0,0,0,0,3822,"BBA_ID.5848"
"5825","37D55",3822,3,-76.59375,41.52083333,0.992386141,0,-76.59506,41.53621,0,0,0,0,3822,"BBA_ID.5849"
"5826","37D55",3822,4,-76.59375,41.52083333,0.992386141,0,-76.5663,41.5316,0,0,0,0,3822,"BBA_ID.5850"
"5827","37D55",3822,5,-76.59375,41.52083333,0.992386141,0,-76.59135,41.52184,0,0,0,0,3822,"BBA_ID.5851"
"5828","37D55",3822,6,-76.59375,41.52083333,0.992386141,0,-76.56876,41.51556,0,0,0,0,3822,"BBA_ID.5852"
"5829","37D55",3822,7,-76.59375,41.52083333,0.992386141,0,-76.56842,41.50623,0,0,0,0,3822,"BBA_ID.5853"
"5830","37D55",3822,8,-76.59375,41.52083333,0.992386141,0,-76.58092,41.50798,0,0,0,0,3822,"BBA_ID.5854"
"5831","37D56",3820,1,-76.53125,41.52083333,0.680842149,0,-76.53991,41.53833,0,0,0,0,3820,"BBA_ID.5855"
"5832","37D56",3820,2,-76.53125,41.52083333,0.680842149,0,-76.52518,41.51641,0,0,0,0,3820,"BBA_ID.5856"
"5833","37D56",3820,3,-76.53125,41.52083333,0.680842149,0,-76.51605,41.52363,0,0,0,0,3820,"BBA_ID.5857"
"5834","37D56",3820,4,-76.53125,41.52083333,0.680842149,0,-76.50776,41.50481,0,0,0,0,3820,"BBA_ID.5858"
"5835","37D56",3820,5,-76.53125,41.52083333,0.680842149,0,-76.54518,41.50815,0,0,0,0,3820,"BBA_ID.5859"
"5836","37D56",3820,6,-76.53125,41.52083333,0.680842149,0,-76.52935,41.53845,0,0,0,0,3820,"BBA_ID.5860"
"5837","37D56",3820,7,-76.53125,41.52083333,0.680842149,1,-76.55093,41.51373,0,0,0,0,3820,"BBA_ID.5861"
"5838","37D56",3820,8,-76.53125,41.52083333,0.680842149,0,-76.51966,41.53171,0,0,0,0,3820,"BBA_ID.5862"
"5839","37D61",3783,1,-76.46875,41.60416667,0.913659524,0,-76.48044,41.58761,0,0,0,0,3783,"BBA_ID.5863"
"5840","37D61",3783,2,-76.46875,41.60416667,0.913659524,0,-76.45433,41.60663,0,0,0,0,3783,"BBA_ID.5864"
"5841","37D61",3783,3,-76.46875,41.60416667,0.913659524,0,-76.45275,41.62013,0,0,0,0,3783,"BBA_ID.5865"
"5842","37D61",3783,4,-76.46875,41.60416667,0.913659524,0,-76.44469,41.61666,0,0,0,0,3783,"BBA_ID.5866"
"5843","37D61",3783,5,-76.46875,41.60416667,0.913659524,0,-76.46686,41.6005,0,0,0,0,3783,"BBA_ID.5867"
"5844","37D61",3783,6,-76.46875,41.60416667,0.913659524,0,-76.48866,41.60566,0,0,0,0,3783,"BBA_ID.5868"
"5845","37D61",3783,7,-76.46875,41.60416667,0.913659524,0,-76.46633,41.62202,0,0,0,0,3783,"BBA_ID.5869"
"5846","37D61",3783,8,-76.46875,41.60416667,0.913659524,5,-76.48972,41.61408,0,0,0,0,3783,"BBA_ID.5870"
"5847","37D62",3780,1,-76.40625,41.60416667,0.656074309,0,-76.39842,41.61237,0,0,0,0,3780,"BBA_ID.5871"
"5848","37D62",3780,2,-76.40625,41.60416667,0.656074309,0,-76.41212,41.6072,0,0,0,0,3780,"BBA_ID.5872"
"5849","37D62",3780,3,-76.40625,41.60416667,0.656074309,0,-76.39086,41.59286,0,0,0,0,3780,"BBA_ID.5873"
"5850","37D62",3780,4,-76.40625,41.60416667,0.656074309,0,-76.42295,41.59079,0,0,0,0,3780,"BBA_ID.5874"
"5851","37D62",3780,5,-76.40625,41.60416667,0.656074309,0,-76.41499,41.5875,0,0,0,0,3780,"BBA_ID.5875"
"5852","37D62",3780,6,-76.40625,41.60416667,0.656074309,0,-76.41425,41.62112,0,0,0,0,3780,"BBA_ID.5876"
"5853","37D62",3780,7,-76.40625,41.60416667,0.656074309,0,-76.38621,41.5867,0,0,0,0,3780,"BBA_ID.5877"
"5854","37D62",3780,8,-76.40625,41.60416667,0.656074309,0,-76.39603,41.60592,0,0,0,0,3780,"BBA_ID.5878"
"5855","37D63",3789,1,-76.46875,41.5625,0.934143022,0,-76.47179,41.55658,0,0,0,0,3789,"BBA_ID.5879"
"5856","37D63",3789,2,-76.46875,41.5625,0.934143022,0,-76.45292,41.55204,0,0,0,0,3789,"BBA_ID.5880"
"5857","37D63",3789,3,-76.46875,41.5625,0.934143022,0,-76.46789,41.57593,0,0,0,0,3789,"BBA_ID.5881"
"5858","37D63",3789,4,-76.46875,41.5625,0.934143022,0,-76.46204,41.54678,0,0,0,0,3789,"BBA_ID.5882"
"5859","37D63",3789,5,-76.46875,41.5625,0.934143022,0,-76.4928,41.55684,0,0,0,0,3789,"BBA_ID.5883"
"5860","37D63",3789,6,-76.46875,41.5625,0.934143022,0,-76.48909,41.56317,0,0,0,0,3789,"BBA_ID.5884"
"5861","37D63",3789,7,-76.46875,41.5625,0.934143022,0,-76.44204,41.56787,0,0,0,0,3789,"BBA_ID.5885"
"5862","37D64",3790,1,-76.40625,41.5625,0.673159493,0,-76.38955,41.57272,0,0,0,0,3790,"BBA_ID.5886"
"5863","37D64",3790,2,-76.40625,41.5625,0.673159493,0,-76.39902,41.54869,0,0,0,0,3790,"BBA_ID.5887"
"5864","37D64",3790,3,-76.40625,41.5625,0.673159493,0,-76.43016,41.54602,0,0,0,0,3790,"BBA_ID.5888"
"5865","37D64",3790,4,-76.40625,41.5625,0.673159493,0,-76.38988,41.5478,0,0,0,0,3790,"BBA_ID.5889"
"5866","37D64",3790,5,-76.40625,41.5625,0.673159493,0,-76.40127,41.56783,0,0,0,0,3790,"BBA_ID.5890"
"5867","37D64",3790,6,-76.40625,41.5625,0.673159493,0,-76.38163,41.57102,0,0,0,0,3790,"BBA_ID.5891"
"5868","37D64",3790,7,-76.40625,41.5625,0.673159493,0,-76.37936,41.55938,0,0,0,0,3790,"BBA_ID.5892"
"5869","37D64",3790,8,-76.40625,41.5625,0.673159493,0,-76.3898,41.56372,0,0,0,0,3790,"BBA_ID.5893"
"5870","37D65",3779,1,-76.46875,41.52083333,0.953896127,0,-76.4598,41.535,0,0,0,0,3779,"BBA_ID.5894"
"5871","37D65",3779,2,-76.46875,41.52083333,0.953896127,0,-76.478,41.53795,0,0,0,0,3779,"BBA_ID.5895"
"5872","37D65",3779,3,-76.46875,41.52083333,0.953896127,0,-76.4744,41.52825,0,0,0,0,3779,"BBA_ID.5896"
"5873","37D65",3779,4,-76.46875,41.52083333,0.953896127,0,-76.48733,41.53753,0,0,0,0,3779,"BBA_ID.5897"
"5874","37D65",3779,5,-76.46875,41.52083333,0.953896127,0,-76.49216,41.50458,0,0,0,0,3779,"BBA_ID.5898"
"5875","37D65",3779,6,-76.46875,41.52083333,0.953896127,0,-76.44123,41.51719,0,0,0,0,3779,"BBA_ID.5899"
"5876","37D65",3779,7,-76.46875,41.52083333,0.953896127,0,-76.45895,41.52323,0,0,0,0,3779,"BBA_ID.5900"
"5877","37D65",3779,8,-76.46875,41.52083333,0.953896127,0,-76.44558,41.50515,0,0,0,0,3779,"BBA_ID.5901"
"5878","37D66",3791,1,-76.40625,41.52083333,0.68647026,0,-76.41475,41.53175,8,4,72,0,3791,"BBA_ID.5902"
"5879","37D66",3791,2,-76.40625,41.52083333,0.68647026,0,-76.39955,41.50708,8,4,72,0,3791,"BBA_ID.5903"
"5880","37D66",3791,3,-76.40625,41.52083333,0.68647026,0,-76.41827,41.51855,8,4,72,0,3791,"BBA_ID.5904"
"5881","37D66",3791,4,-76.40625,41.52083333,0.68647026,0,-76.38277,41.535,8,4,72,0,3791,"BBA_ID.5905"
"5882","37D66",3791,5,-76.40625,41.52083333,0.68647026,0,-76.40247,41.53152,8,4,72,0,3791,"BBA_ID.5906"
"5883","37D66",3791,6,-76.40625,41.52083333,0.68647026,0,-76.38975,41.53813,8,4,72,0,3791,"BBA_ID.5907"
"5884","37D66",3791,7,-76.40625,41.52083333,0.68647026,0,-76.41125,41.53875,8,4,72,0,3791,"BBA_ID.5908"
"5885","37D66",3791,8,-76.40625,41.52083333,0.68647026,0,-76.42236,41.51163,8,4,72,0,3791,"BBA_ID.5909"
"5886","37D71",3792,1,-76.34375,41.60416667,0.961425679,0,-76.33404,41.59646,0,0,0,0,3792,"BBA_ID.5910"
"5887","37D71",3792,2,-76.34375,41.60416667,0.961425679,0,-76.34392,41.60495,0,0,0,0,3792,"BBA_ID.5911"
"5888","37D71",3792,3,-76.34375,41.60416667,0.961425679,0,-76.33101,41.60743,0,0,0,0,3792,"BBA_ID.5912"
"5889","37D71",3792,4,-76.34375,41.60416667,0.961425679,0,-76.32265,41.58772,0,0,0,0,3792,"BBA_ID.5913"
"5890","37D71",3792,5,-76.34375,41.60416667,0.961425679,0,-76.3549,41.60329,0,0,0,0,3792,"BBA_ID.5914"
"5891","37D71",3792,6,-76.34375,41.60416667,0.961425679,0,-76.35734,41.61563,0,0,0,0,3792,"BBA_ID.5915"
"5892","37D71",3792,7,-76.34375,41.60416667,0.961425679,0,-76.34056,41.61768,0,0,0,0,3792,"BBA_ID.5916"
"5893","37D71",3792,8,-76.34375,41.60416667,0.961425679,0,-76.36624,41.60521,0,0,0,0,3792,"BBA_ID.5917"
"5894","37D72",3793,1,-76.28125,41.60416667,0.619004399,0,-76.29369,41.59563,0,0,0,0,3793,"BBA_ID.5918"
"5895","37D72",3793,2,-76.28125,41.60416667,0.619004399,0,-76.26272,41.60344,0,0,0,0,3793,"BBA_ID.5919"
"5896","37D72",3793,3,-76.28125,41.60416667,0.619004399,0,-76.30477,41.59183,0,0,0,0,3793,"BBA_ID.5920"
"5897","37D72",3793,4,-76.28125,41.60416667,0.619004399,0,-76.29136,41.60469,0,0,0,0,3793,"BBA_ID.5921"
"5898","37D72",3793,5,-76.28125,41.60416667,0.619004399,0,-76.27472,41.60663,0,0,0,0,3793,"BBA_ID.5922"
"5899","37D72",3793,6,-76.28125,41.60416667,0.619004399,0,-76.28183,41.59113,0,0,0,0,3793,"BBA_ID.5923"
"5900","37D72",3793,7,-76.28125,41.60416667,0.619004399,0,-76.26844,41.59772,0,0,0,0,3793,"BBA_ID.5924"
"5901","37D72",3793,8,-76.28125,41.60416667,0.619004399,0,-76.26558,41.58713,0,0,0,0,3793,"BBA_ID.5925"
"5902","37D73",3788,1,-76.34375,41.5625,0.961961647,0,-76.31678,41.57903,0,0,0,0,3788,"BBA_ID.5926"
"5903","37D73",3788,2,-76.34375,41.5625,0.961961647,0,-76.32864,41.57448,0,0,0,0,3788,"BBA_ID.5927"
"5904","37D73",3788,3,-76.34375,41.5625,0.961961647,0,-76.31947,41.55218,0,0,0,0,3788,"BBA_ID.5928"
"5905","37D73",3788,4,-76.34375,41.5625,0.961961647,0,-76.33771,41.57656,0,0,0,0,3788,"BBA_ID.5929"
"5906","37D73",3788,5,-76.34375,41.5625,0.961961647,0,-76.36703,41.5579,0,0,0,0,3788,"BBA_ID.5930"
"5907","37D73",3788,6,-76.34375,41.5625,0.961961647,0,-76.34917,41.55305,0,0,0,0,3788,"BBA_ID.5931"
"5908","37D73",3788,7,-76.34375,41.5625,0.961961647,0,-76.36032,41.555,0,0,0,0,3788,"BBA_ID.5932"
"5909","37D73",3788,8,-76.34375,41.5625,0.961961647,0,-76.3456,41.57979,0,0,0,0,3788,"BBA_ID.5933"
"5910","37D74",3785,1,-76.28125,41.5625,0.685210407,0,-76.27766,41.57516,0,0,0,0,3785,"BBA_ID.5934"
"5911","37D74",3785,2,-76.28125,41.5625,0.685210407,0,-76.29089,41.54626,0,0,0,0,3785,"BBA_ID.5935"
"5912","37D74",3785,3,-76.28125,41.5625,0.685210407,0,-76.27077,41.56018,0,0,0,0,3785,"BBA_ID.5936"
"5913","37D74",3785,4,-76.28125,41.5625,0.685210407,0,-76.25863,41.5622,0,0,0,0,3785,"BBA_ID.5937"
"5914","37D74",3785,5,-76.28125,41.5625,0.685210407,0,-76.30603,41.57961,0,0,0,0,3785,"BBA_ID.5938"
"5915","37D74",3785,6,-76.28125,41.5625,0.685210407,0,-76.30647,41.56153,0,0,0,0,3785,"BBA_ID.5939"
"5916","37D74",3785,7,-76.28125,41.5625,0.685210407,0,-76.27106,41.55052,0,0,0,0,3785,"BBA_ID.5940"
"5917","37D74",3785,8,-76.28125,41.5625,0.685210407,0,-76.28162,41.56559,0,0,0,0,3785,"BBA_ID.5941"
"5918","37D75",3787,1,-76.34375,41.52083333,0.938924371,0,-76.35374,41.50385,0,0,0,0,3787,"BBA_ID.5942"
"5919","37D75",3787,2,-76.34375,41.52083333,0.938924371,0,-76.36674,41.52539,0,0,0,0,3787,"BBA_ID.5943"
"5920","37D75",3787,3,-76.34375,41.52083333,0.938924371,0,-76.3381,41.52373,0,0,0,0,3787,"BBA_ID.5944"
"5921","37D75",3787,4,-76.34375,41.52083333,0.938924371,0,-76.35083,41.51221,0,0,0,0,3787,"BBA_ID.5945"
"5922","37D75",3787,5,-76.34375,41.52083333,0.938924371,0,-76.36961,41.53501,0,0,0,0,3787,"BBA_ID.5946"
"5923","37D75",3787,6,-76.34375,41.52083333,0.938924371,0,-76.32986,41.53593,0,0,0,0,3787,"BBA_ID.5947"
"5924","37D75",3787,7,-76.34375,41.52083333,0.938924371,0,-76.31986,41.53705,0,0,0,0,3787,"BBA_ID.5948"
"5925","37D75",3787,8,-76.34375,41.52083333,0.938924371,0,-76.33447,41.51037,0,0,0,0,3787,"BBA_ID.5949"
"5926","37D76",3786,1,-76.28125,41.52083333,0.852150538,0,-76.26759,41.5262,0,0,0,0,3786,"BBA_ID.5950"
"5927","37D76",3786,2,-76.28125,41.52083333,0.852150538,0,-76.25843,41.52385,0,0,0,0,3786,"BBA_ID.5951"
"5928","37D76",3786,3,-76.28125,41.52083333,0.852150538,0,-76.30077,41.53024,0,0,0,0,3786,"BBA_ID.5952"
"5929","37D76",3786,4,-76.28125,41.52083333,0.852150538,0,-76.2864,41.5257,0,0,0,0,3786,"BBA_ID.5953"
"5930","37D76",3786,5,-76.28125,41.52083333,0.852150538,0,-76.27637,41.52858,0,0,0,0,3786,"BBA_ID.5954"
"5931","37D76",3786,6,-76.28125,41.52083333,0.852150538,0,-76.28125,41.53871,0,0,0,0,3786,"BBA_ID.5955"
"5932","37D76",3786,7,-76.28125,41.52083333,0.852150538,0,-76.31005,41.52857,0,0,0,0,3786,"BBA_ID.5956"
"5933","37D76",3786,8,-76.28125,41.52083333,0.852150538,0,-76.30824,41.50977,0,0,0,0,3786,"BBA_ID.5957"
"5934","38A11",3966,1,-76.21875,41.97916667,0.904434358,0,-76.2278,41.96856,6,23.49,6,0,3966,"BBA_ID.5958"
"5935","38A11",3966,2,-76.21875,41.97916667,0.904434358,0,-76.20953,41.9693,6,23.49,6,0,3966,"BBA_ID.5959"
"5936","38A11",3966,3,-76.21875,41.97916667,0.904434358,0,-76.20176,41.96806,6,23.49,6,0,3966,"BBA_ID.5960"
"5937","38A12",3969,1,-76.15625,41.97916667,0.974657917,0,-76.1674,41.96893,8,6,8,0,3969,"BBA_ID.5961"
"5938","38A12",3969,2,-76.15625,41.97916667,0.974657917,0,-76.17281,41.98159,8,6,8,0,3969,"BBA_ID.5962"
"5939","38A12",3969,3,-76.15625,41.97916667,0.974657917,0,-76.15447,41.96413,8,6,8,0,3969,"BBA_ID.5963"
"5940","38A12",3969,4,-76.15625,41.97916667,0.974657917,0,-76.18095,41.98611,8,6,8,0,3969,"BBA_ID.5964"
"5941","38A12",3969,5,-76.15625,41.97916667,0.974657917,0,-76.17213,41.9937,8,6,8,0,3969,"BBA_ID.5965"
"5942","38A12",3969,6,-76.15625,41.97916667,0.974657917,5,-76.18156,41.96952,8,6,8,0,3969,"BBA_ID.5966"
"5943","38A12",3969,7,-76.15625,41.97916667,0.974657917,0,-76.12835,41.9859,8,6,8,0,3969,"BBA_ID.5967"
"5944","38A12",3969,8,-76.15625,41.97916667,0.974657917,0,-76.1452,41.98095,8,6,8,0,3969,"BBA_ID.5968"
